,DK,NO,DE,BE,NL,GB
2015-02-25 23:00:00,15611.670508049416,33307.49568458732,322368.7673888137,51044.70374561908,52485.92312565591,126540.02688985877
2015-02-26 00:00:00,13867.460882352956,33060.94831823138,319902.29050525295,49144.17114226293,50832.31023911366,127162.01340937732
2015-02-26 01:00:00,15635.962740452083,33439.06345316444,315518.7543438998,47516.99036980239,48352.59033602597,130349.57519288662
2015-02-26 02:00:00,14689.009049154607,33498.952717174,315853.09928870073,46877.045229678464,48322.77939810371,132066.44076792058
2015-02-26 03:00:00,12248.012484122639,33702.66827263894,316484.45729359536,46578.25764003854,50623.83729510446,131144.86063080747
2015-02-26 04:00:00,14605.883751820918,34072.27982732568,317477.2907487694,46782.02497537703,55184.37961087278,131518.6858209748
2015-02-26 05:00:00,17789.928214942345,35592.73798129986,327166.7448999905,48054.90433209998,57529.4743865591,132017.25799326863
2015-02-26 06:00:00,15455.521936177482,37272.87095093845,325764.93589465047,47607.367053650596,59450.688081062915,136147.49666158008
2015-02-26 07:00:00,19088.27925685169,36742.76021100989,280015.1684797404,43087.894378611905,64486.08898119359,139441.39833494913
2015-02-26 08:00:00,22453.85752046292,36742.62967506321,320818.05091417016,44848.807830077014,69513.26996231382,144038.06169594006
2015-02-26 09:00:00,26898.24631696656,36626.38898771964,339427.72612751374,45405.87713160922,72711.41870603601,151742.54029638888
2015-02-26 10:00:00,30316.45598842262,36395.55061191975,329010.625075097,45210.791214558245,74966.43017425653,165991.9498783171
2015-02-26 11:00:00,34043.61158282598,36086.202420376794,333718.5357394896,44484.77051985798,72470.98301313489,173014.17007869642
2015-02-26 12:00:00,29673.528393848064,36311.60114430177,313558.290639992,43280.37275325018,67279.00053949276,176511.3386987932
2015-02-26 13:00:00,33348.11761940901,36959.48500354311,303644.58064853284,41046.34304048061,67543.00649245735,187272.25563776126
2015-02-26 14:00:00,35392.14023901357,36148.634184284274,289148.0219465689,39415.98942708917,65240.37092573195,188531.18934018092
2015-02-26 15:00:00,35993.74895627063,36006.045318344804,252086.94712348454,37492.9229133547,62388.81305395477,181706.18934380283
2015-02-26 16:00:00,35983.830116545665,35479.39061665182,241857.503816871,37903.973192619145,55728.80676297482,166528.81376716442
2015-02-26 17:00:00,38515.98849182931,35552.21059896143,260569.61201804047,43144.725338378325,62505.52366115071,148324.98120328313
2015-02-26 18:00:00,35323.79093490628,35257.22998622812,269282.47150105785,41111.66830022108,60979.840445591864,173644.91283767906
2015-02-26 19:00:00,40107.211128910414,34597.36754809578,251351.00905413734,38697.493247304585,54121.292582877075,180854.24857164625
2015-02-26 20:00:00,39892.91286495275,34250.71042416439,248984.44492302698,37763.65836228796,53646.60104777029,185851.3497508067
2015-02-26 21:00:00,37879.109051469764,33364.729717739734,256993.03615828918,40426.389831441425,58133.88275933818,185582.57554797377
2015-02-26 22:00:00,34880.647048467625,32626.981825282608,259873.01829308577,40717.046707533256,61147.44930663252,181702.16243847407
2015-02-26 23:00:00,31033.071949730234,32075.56330323379,261465.26402095478,39667.96870791089,62100.06126780937,178648.32847976522
2015-02-27 00:00:00,23979.261731436665,31851.786249385674,268180.36443473765,41035.08409855416,59873.14387986001,181535.31122662497
2015-02-27 01:00:00,22162.088420932676,31817.55152516256,266892.2367391143,42339.6513028793,60383.23465655116,181259.56910902102
2015-02-27 02:00:00,19744.294698930902,31916.0479992256,267067.0985473585,42950.752083159896,61847.504713176444,179802.263748572
2015-02-27 03:00:00,17172.866614704533,32135.86343126546,273057.29638875695,43423.299221864334,61324.667694388234,181569.73527162283
2015-02-27 04:00:00,15597.969174909544,32686.67076900827,281054.5781000869,43810.61750512634,63301.56040710007,185881.99495016006
2015-02-27 05:00:00,15685.89335596033,34011.053459273455,300144.7055962121,45376.25163287886,68730.39914361156,195862.166906812
2015-02-27 06:00:00,17618.556589735676,35647.8673129612,322561.5736867132,47352.21439000168,85148.90933685377,211526.71614620945
2015-02-27 07:00:00,17662.913134121238,36000.17803641734,285455.514592677,50293.606378645534,83270.9467532168,219884.21275456302
2015-02-27 08:00:00,17642.155737877194,35673.75850336427,316159.04829665023,60331.97694210659,68326.66356982884,187106.6124422709
2015-02-27 09:00:00,19702.346689907306,35008.71590865372,323316.36870885943,67808.14550047388,77293.77521996056,198448.6784701001
2015-02-27 10:00:00,19834.769382947037,34353.459128463895,338361.9929439366,69132.59018283975,83776.55645131516,203952.78774622825
2015-02-27 11:00:00,19952.904033192663,33727.79425012504,340598.40707476053,62092.01970058592,85734.5051608663,200004.6933573726
2015-02-27 12:00:00,19381.533038557922,33177.2513376513,319775.55835317285,55023.79881040723,79214.43414822112,184467.85376929803
2015-02-27 13:00:00,18941.900191840792,32487.10351075253,291267.526063527,55294.91069116667,79359.7227092994,173999.4739362833
2015-02-27 14:00:00,16782.408230416888,32290.046950680913,269810.1253833499,52327.45675455495,69246.7988289488,159392.60852640826
2015-02-27 15:00:00,17008.534917593017,32653.18600218683,260754.9870086693,49457.17893427455,54923.09119877111,146077.21883650744
2015-02-27 16:00:00,18292.622126507104,33820.75374156398,309008.3286463955,39922.00488247367,55734.58759501691,134005.27239052387
2015-02-27 17:00:00,19375.154716160563,34945.0543599605,345272.0867244306,53484.64420642016,69997.71991680827,171007.98992002677
2015-02-27 18:00:00,19816.432261753893,35280.97930113839,351184.4349578274,55882.791669077866,70913.65761719173,200750.9179905289
2015-02-27 19:00:00,18557.47512361413,34747.33581977894,334451.12184398365,55097.66879263273,69071.22510994134,186710.26166454487
2015-02-27 20:00:00,17436.711457558344,34600.28257669293,326783.8831721102,54178.42797561645,67022.23797382777,176544.84165479508
2015-02-27 21:00:00,16758.78829126482,34385.232611233216,323840.39648163813,55417.09545085443,65176.06512665291,164382.35600722686
2015-02-27 22:00:00,16011.71798028086,34130.26390261124,316017.088547619,55976.12092698054,63214.80493001485,163814.1113174134
2015-02-27 23:00:00,15419.173624142035,33935.254716262796,310894.3952917924,54994.240105934645,60866.732822091486,165443.48354104237
2015-02-28 00:00:00,14442.696622014151,33788.563361361776,311593.5512665084,53908.488357986644,57703.452881818266,168502.65452748904
2015-02-28 01:00:00,13634.701123870918,35142.82932397426,305801.75084661786,52188.39203003751,56514.260965854955,168315.67122564913
2015-02-28 02:00:00,13205.355214981937,34727.17798052452,303284.8374810736,50895.418766720846,61321.31025796425,165332.6838384436
2015-02-28 03:00:00,13024.35338266753,34547.2769695664,298631.5063294861,50488.33377421004,64467.93951675395,155131.63632356696
2015-02-28 04:00:00,12626.505468889296,34220.47480153163,292892.7332245566,50670.03503639794,66304.80425550784,146973.10718307848
2015-02-28 05:00:00,11944.851123025737,34133.28055053619,289003.39946045785,51241.18414002229,67939.77060758667,141489.41235517763
2015-02-28 06:00:00,13154.980113168916,34180.62890480942,293454.63486426853,51145.00623797689,70622.96441711091,137641.01775424075
2015-02-28 07:00:00,16988.71408309955,34196.263149393126,278169.58477430756,54665.08440575555,75638.48008605931,140495.2780956304
2015-02-28 08:00:00,21283.45168898583,34322.52566657763,323164.68873883865,43405.83538731997,82676.57439928017,173510.50314423224
2015-02-28 09:00:00,32313.288496057125,35519.12600458767,331212.74861592863,57467.10146493877,96830.74890435969,177657.66575004198
2015-02-28 10:00:00,28564.0318838359,34927.95625808306,396056.4628336888,60299.285085352596,99243.34938891194,166854.5150302107
2015-02-28 11:00:00,26752.58321314061,35562.79540812542,383493.55175469717,54071.73280809345,91123.93064675153,159170.99956049112
2015-02-28 12:00:00,25731.597948550745,37328.02478087872,376367.12538082997,51313.28519067671,86551.03195532406,157004.06780965862
2015-02-28 13:00:00,26658.163544349158,36881.69827359929,357462.27207182115,49413.5676104531,83903.70696005927,159066.13854481291
2015-02-28 14:00:00,27297.830905816783,36952.796961068576,316490.5852907235,50518.51394431639,84971.41466239192,158026.42278045157
2015-02-28 15:00:00,27642.25490778307,37060.54503664099,264288.5517095263,39019.22944819194,71939.58220354952,151714.8368860381
2015-02-28 16:00:00,28546.158323696727,37476.48733798094,310192.1531048597,33525.32238356649,75813.84208199414,151127.92581166507
2015-02-28 17:00:00,30761.723965694575,37801.640565710404,389049.64395280817,47143.950774432684,85018.22067920592,154324.81629399434
2015-02-28 18:00:00,29078.27235712245,37383.865752625155,391583.9412106807,48825.819242719124,84689.15018452016,157681.1255831402
2015-02-28 19:00:00,35933.246552302604,36859.018233766794,361410.49747594737,44367.92161464843,81281.25707425755,157118.0607489052
2015-02-28 20:00:00,33231.24404053803,35371.21287632153,345841.31694064644,42023.60309104109,80132.61875371267,147760.6494729734
2015-02-28 21:00:00,32459.184419735568,34446.60190327097,340199.9769170886,41333.10728977888,78260.7234516334,144862.46748640746
2015-02-28 22:00:00,31633.44381297039,33245.5614283197,329817.0539899528,40484.06898134292,75304.77521581238,141554.57424408695
2015-02-28 23:00:00,30928.473313670038,31716.156474052124,319405.29459401435,39784.87989873071,73203.56486585646,139987.40521431877
2015-03-01 00:00:00,31770.389247276547,31704.423297434303,315053.5683561613,39052.97503450269,73019.98824453578,142177.75187730492
2015-03-01 01:00:00,30427.547315677493,30161.34524035513,305983.6428424849,38901.04244538862,72970.5860336518,146202.66313526657
2015-03-01 02:00:00,31550.87835404461,30134.149704278214,303587.55548471346,37297.595600615794,72186.32155940791,154164.04156595154
2015-03-01 03:00:00,32305.70323097999,30164.958080717337,302387.59805061785,34994.64233833928,70736.39508767973,158851.53270387405
2015-03-01 04:00:00,32619.611341591466,30282.695572778277,298715.68090143555,32403.968218413684,66854.08040632884,161856.44836429477
2015-03-01 05:00:00,32771.45889944183,30597.995147780566,296420.97776075645,30378.184440146637,64744.01073523184,165335.82214792506
2015-03-01 06:00:00,32401.72521108589,30688.774022841717,295927.18892439443,29548.129619706095,62539.704104928984,167969.7996083245
2015-03-01 07:00:00,32797.37609951781,31120.881373066783,298219.1033343168,30276.316619593672,67488.32182430691,173364.36077742392
2015-03-01 08:00:00,32111.680244623425,32081.206740341324,295232.51721026906,31108.04469025203,68807.10541196718,180445.2067408982
2015-03-01 09:00:00,35200.392548195996,34585.498640405116,300084.4248670178,30855.074874580656,66823.83872210466,179494.6834335086
2015-03-01 10:00:00,35928.714842507456,35051.951338153885,316329.5440684439,28832.783374796785,74686.66053361505,174342.2184228176
2015-03-01 11:00:00,34734.95058394295,34828.7953797259,307458.6504363524,28418.936776716208,75888.45544752515,170098.76928225544
2015-03-01 12:00:00,33550.07764134547,34656.364699736,290606.47851919034,36518.71662423824,79984.34155685987,168418.87028694604
2015-03-01 13:00:00,32896.649184742986,34399.093933852586,288692.5014619231,39949.00385424045,85813.87651806168,167742.88975114786
2015-03-01 14:00:00,33357.363449696226,35181.11972884553,267990.82867333235,37017.316183141476,84418.68817575004,170316.17832741956
2015-03-01 15:00:00,35407.49092225664,36930.390746940604,236220.05061005522,36026.45951860211,75255.88110790293,173330.28661878526
2015-03-01 16:00:00,34368.68292363184,35803.90865078412,237202.9871917155,34039.73505363231,66337.038984114,174170.99024131152
2015-03-01 17:00:00,35002.417814949,33238.981148378945,280390.56139308016,37411.332641927176,78638.91731128887,174498.7843048965
2015-03-01 18:00:00,35270.615908044616,33126.7015654123,297184.9074743781,42631.69743410856,84970.5745755479,197391.4512543917
2015-03-01 19:00:00,36857.743103473586,32618.699490675917,274169.86142140516,40311.43674239799,81580.34780113524,206928.44471262052
2015-03-01 20:00:00,34431.888899440644,32299.319065162905,275329.63454811834,39125.66424084393,76171.78340060588,213979.75942954177
2015-03-01 21:00:00,30398.56634978716,31802.626612608197,272528.74528388673,38512.397362247684,71783.48892644024,222198.361172233
2015-03-01 22:00:00,29308.7154466111,31240.976354188206,255224.88121177006,38124.18863820468,69684.85062468454,225606.26602429504
2015-03-01 23:00:00,30070.884149789952,30864.523128235316,240799.3169529908,39045.97039789385,69863.64670549572,227266.2301608983
2015-03-02 00:00:00,31542.640688756095,30712.04644807837,237248.97192024902,41092.80405367703,71793.07166969143,233886.74310840227
2015-03-02 01:00:00,35452.122963018875,30584.695245058578,227291.8509595718,45668.539805501816,76389.13944491696,235484.89277441683
2015-03-02 02:00:00,37229.57288516458,30856.50902608175,238588.2536331275,52238.545045973806,81339.1329069913,233926.75011379272
2015-03-02 03:00:00,36822.605708866395,31228.028839988743,243223.83952730268,56524.230777522745,84650.30237503431,232816.27223633666
2015-03-02 04:00:00,35613.63993862671,32082.779691845328,251282.44756460114,58433.90576928931,87847.16596978223,229413.5711867631
2015-03-02 05:00:00,33906.81802900606,33665.59003633263,269908.38372951135,61620.18966453197,92634.64785190768,230978.2210663482
2015-03-02 06:00:00,34302.934672717805,35426.924796530904,297661.67872272286,63574.34913499837,96280.33100783014,239920.7952023945
2015-03-02 07:00:00,37489.2040363814,35476.82581899998,299496.65749249276,52968.06343389528,90681.7797365415,241649.01611629932
2015-03-02 08:00:00,35804.95188948444,39167.06066062081,348963.77173629194,48881.0705965283,88957.76198985784,234940.75941075973
2015-03-02 09:00:00,35191.25394493835,38363.05830547845,374194.03659361973,57275.878072323634,94702.52771355107,248248.90518077606
2015-03-02 10:00:00,32394.20441930709,37579.29099559518,398380.5259222862,53591.57267638948,87799.46523489332,242544.97276477198
2015-03-02 11:00:00,40083.205792223336,39678.01703053006,399855.7717243663,50093.35831882176,85939.0626741106,237330.30005315223
2015-03-02 12:00:00,40628.99863797952,38873.65616649329,397170.9759645642,51706.38505907592,86589.06469583076,232435.07586947465
2015-03-02 13:00:00,41133.74437706317,39168.451879688975,383947.2722876223,53743.96650165634,88006.99407131544,229150.53031679813
2015-03-02 14:00:00,27845.28174325056,36643.00389881975,351849.6441734548,53323.76533904369,88990.01942226749,224304.77763983043
2015-03-02 15:00:00,28561.65845358919,36925.13995544493,302177.8112883947,46750.4926481621,84969.08725197954,222048.9795058097
2015-03-02 16:00:00,27603.27103476052,36522.32630373545,270742.8396863891,38933.62148951535,74554.32012963436,195731.06475197198
2015-03-02 17:00:00,27537.543512057193,35128.11103920513,323124.073528643,55920.05333291893,80110.04667871413,210625.68376496152
2015-03-02 18:00:00,26872.107265611827,35267.81293164235,353494.52950938646,58476.34339484547,78245.4689670773,219487.7398033981
2015-03-02 19:00:00,25758.83615581363,35189.54732856707,341857.6444178585,56801.78107491888,77337.33452526115,215388.51360971163
2015-03-02 20:00:00,24853.221688043745,35264.860534960935,336627.39089143084,55763.72317442927,75748.42153494048,210317.9530842957
2015-03-02 21:00:00,23490.288334399316,35462.03243760572,330795.139292533,56300.707018565474,74114.7252900039,205864.22709764214
2015-03-02 22:00:00,23177.21313790834,34496.20484534158,319775.370864546,56399.26531706576,72789.09311666283,200986.41224690052
2015-03-02 23:00:00,23438.89546432182,33787.75833783441,313013.3068426368,55364.34747228191,71826.20361065911,197273.58874328382
2015-03-03 00:00:00,23447.920447526754,33562.69751877873,320203.2866327777,54643.41846965322,71363.07281624182,197208.71884233408
2015-03-03 01:00:00,27384.890523743125,33849.689114511726,314005.4412135988,53909.20225275449,72068.22473551893,198019.3500312024
2015-03-03 02:00:00,31315.878223351672,34062.987609973294,315263.0562376869,53185.10793956953,73533.17025241499,196051.97244303863
2015-03-03 03:00:00,32284.090630098886,34403.29048463426,321748.5626412338,53249.00223165243,73694.53554292831,194987.2799240143
2015-03-03 04:00:00,32461.84683654443,35146.77727322201,331972.5978444406,54139.401769514676,73142.4835391713,194003.63881631417
2015-03-03 05:00:00,31525.144240109534,36658.61951812766,351491.91276128346,56417.95051976113,72745.77452042795,196178.7699470503
2015-03-03 06:00:00,27776.6704097236,38397.10971017279,362168.2203786295,57732.846281286955,76623.99879698912,205022.9004441244
2015-03-03 07:00:00,34821.05774727684,38832.36252062076,337082.0556454498,53142.0304990156,77874.0825076363,218714.73025013172
2015-03-03 08:00:00,31582.195625099404,37089.66729865471,407206.5203032406,61037.751759841456,85529.31852335611,226669.45886722577
2015-03-03 09:00:00,30239.76791402876,34984.1547075012,397849.2215636221,61936.254449639266,77918.45623810471,224869.49464467226
2015-03-03 10:00:00,39082.509963051125,37707.693238728505,412735.45822709374,61080.523986098546,74611.17609807148,229265.65594073973
2015-03-03 11:00:00,42318.81059121537,37590.52189871465,413084.5363173387,56797.09867923413,72171.85693590571,224475.71823930115
2015-03-03 12:00:00,40634.212866000824,36366.193800386565,393234.1848035272,52014.43504087097,74467.90307223519,216967.88167348158
2015-03-03 13:00:00,35743.980251393106,36230.58221780913,377459.2544089105,52542.0094682706,77438.87361207645,213932.46902041207
2015-03-03 14:00:00,32320.49806686244,36455.63381214198,326254.4133060403,50097.985593759404,75097.80412736424,214750.18512183515
2015-03-03 15:00:00,31581.642780167684,34297.05136590067,278692.23916026636,50449.78131667552,68053.06891634302,211914.56513645742
2015-03-03 16:00:00,15014.38032303911,37461.06728239954,270785.8786909141,47171.46919747128,62577.89368695462,186105.01276379998
2015-03-03 17:00:00,16965.38509144347,40361.40355246067,328697.0837099924,56700.50047451714,73667.04749597427,210572.43804872467
2015-03-03 18:00:00,15376.887671850327,41230.90127317483,347040.1496955064,60971.776604213,82381.02722189506,219598.8084120113
2015-03-03 19:00:00,14896.087251780351,41370.31045514709,327602.4091103327,58849.33176615012,78686.11981907257,216454.31507821448
2015-03-03 20:00:00,14374.6893459085,41258.617384888516,319172.75033626275,58586.79552204574,77575.75617252917,211631.9186839717
2015-03-03 21:00:00,13788.827776551514,40794.1285442207,321957.79841515626,60198.693996353744,75381.91666019103,205238.66117300803
2015-03-03 22:00:00,14089.187848409263,39784.13365464309,320116.2263940965,61240.68727353654,73130.79867474326,198786.4630891751
2015-03-03 23:00:00,14999.757884170664,38948.83576143304,321768.13840220246,60904.49811088038,70970.20318884101,195678.1503988625
2015-03-04 00:00:00,14113.212974618571,38551.47157502015,322834.157597245,60789.409327499,69142.27589264189,196891.78308286105
2015-03-04 01:00:00,13800.77913071018,39124.45303693418,310732.3701178358,59867.998849032185,67114.36953434661,195916.93161782422
2015-03-04 02:00:00,14004.343277188167,39484.60825439372,314593.5441760132,59677.22665731481,66499.03079111173,195409.57162493718
2015-03-04 03:00:00,13974.382707937546,39931.87501519128,322897.46154319245,60362.23887876178,66134.70206328516,195851.58469900183
2015-03-04 04:00:00,14180.996018960675,40747.48768312262,333124.0303813405,61474.114734187526,66684.35566128782,197136.1470123478
2015-03-04 05:00:00,15016.34638191282,42797.24709333823,349381.00134249293,64062.43061657702,67253.58552359825,201396.96846764986
2015-03-04 06:00:00,15886.375068066744,45717.22848547106,353675.11421178153,65141.018951394944,73113.69642370907,211596.80487876045
2015-03-04 07:00:00,15441.098561307048,45644.81116971042,304674.9674066436,52951.68587182459,71239.88148261243,225680.6596886196
2015-03-04 08:00:00,17690.745066140247,43633.2153982131,347982.23312460986,67009.54145128698,77706.88721580635,214738.7390317279
2015-03-04 09:00:00,17318.513393039666,42450.04320236091,380483.2909799643,72183.60593325741,82168.9387408946,241507.42079470938
2015-03-04 10:00:00,30284.98856559617,39784.0430444093,394585.1452393167,68629.16383460155,81362.67145596357,226513.4376141915
2015-03-04 11:00:00,30065.560195937254,38508.672742305396,380853.2384843092,61827.943301011415,81724.8556592177,220197.7682996849
2015-03-04 12:00:00,21027.000028182356,37749.37314393544,364488.3093722129,53168.784751748404,80779.23230656196,217316.10427643324
2015-03-04 13:00:00,21849.722464182454,36797.393094837156,348813.2329707296,62184.17364273155,92919.15196156452,210061.86120601234
2015-03-04 14:00:00,15613.67593699889,36497.64466618416,309762.18186124647,61189.6558146669,86628.08179131376,207506.4302619195
2015-03-04 15:00:00,16342.354489197343,36098.74975420804,264542.9922653894,52990.99861345153,76622.79475575972,184265.54427735446
2015-03-04 16:00:00,15967.380416817952,38418.95528414554,280295.6804618459,45887.39632405405,67326.85542813975,142057.8805526802
2015-03-04 17:00:00,16633.320750175655,38056.44362482032,289996.01728160895,51704.569061822636,63822.86584174947,160693.28794490325
2015-03-04 18:00:00,14951.020080481412,36532.485192446184,291332.4369655847,55535.67827297516,66702.27236741473,183003.33088992134
2015-03-04 19:00:00,15147.771414175844,36760.833890315895,274295.5775232236,54016.49423184784,64821.03945271609,180733.04681238803
2015-03-04 20:00:00,15320.238852723118,37506.82718043746,269223.35620516667,53168.3917947339,62818.1343121993,178699.36581767365
2015-03-04 21:00:00,15298.23818271155,36574.813010107675,267492.2935571824,53818.2997710513,60772.044038726024,175453.40448369316
2015-03-04 22:00:00,13905.383375707373,35641.05267448997,261760.6674279131,54037.44843290407,60400.922901074206,171336.5799965946
2015-03-04 23:00:00,15528.803767330151,35406.374228485845,260080.4171614524,53287.01631413871,59944.08879198518,168045.23412624153
2015-03-05 00:00:00,14433.073747462073,34451.63581024296,269079.5085655882,52869.87784838113,61791.40634509988,168536.66024308905
2015-03-05 01:00:00,14539.366446758304,35433.55216049817,266877.57154417963,52601.131799828356,61710.110274096376,169422.81772060366
2015-03-05 02:00:00,13297.962597803364,36165.66984310792,271944.3378253007,53123.72390338444,62531.02914525628,169444.91830652536
2015-03-05 03:00:00,13386.972927358696,36616.48587265512,284478.4339406873,54207.45385001962,64206.11852782992,169440.00695226312
2015-03-05 04:00:00,13351.826348634522,36341.30983781475,299033.625302419,56070.2813784914,66076.9810946221,169735.93280496495
2015-03-05 05:00:00,14005.663418365277,36420.311673487784,318697.71021861274,58856.20865380527,68790.99254376194,172705.51044243213
2015-03-05 06:00:00,14100.830736417867,37982.49207009372,324494.89511431433,59498.861524281936,71578.96504887805,184383.53669134216
2015-03-05 07:00:00,13271.116123292079,36987.15985886668,285745.6574339604,50776.587180829214,69358.19050296015,189662.96447658617
2015-03-05 08:00:00,15786.021883841422,34632.040041322216,311990.4304083106,42802.09351210437,59909.56028098034,164639.4296699914
2015-03-05 09:00:00,19393.443473355754,36259.33541096864,339753.7077987452,57335.51778309379,68201.60659827158,172819.44590921642
2015-03-05 10:00:00,19069.115564203625,35449.81439753246,365369.0193018268,58612.52614419143,75628.87562210385,180235.71533585442
2015-03-05 11:00:00,16646.030805634276,35127.01373495302,347382.93924841366,51563.84154017904,79170.3566534617,198423.936726309
2015-03-05 12:00:00,12467.839861169985,34430.323479701095,342237.51921334624,49647.91528963553,74273.89741387157,190863.65514569552
2015-03-05 13:00:00,11043.378357094158,34211.958166319004,322157.98766987066,51374.88457692842,72823.01790835294,186017.86848857193
2015-03-05 14:00:00,12010.76265640157,34203.31578388415,257362.1033588586,55406.725677881404,66833.77183545046,158920.5258694171
2015-03-05 15:00:00,12224.33371629596,34390.26560311321,237016.35178121726,41072.74586375758,54421.723925941464,141074.53301651237
2015-03-05 16:00:00,13383.929770483624,34775.3041048495,283199.7200582428,33350.938021448186,44485.791599560594,127062.87404898347
2015-03-05 17:00:00,14453.340597515054,35346.59631581586,331027.8365758478,48886.85703191449,65819.03869527382,125546.14035154937
2015-03-05 18:00:00,15411.483117417629,35402.8194752735,337528.18052601384,52236.01813977226,70106.7148078243,165510.95624610782
2015-03-05 19:00:00,13862.476877005778,34377.20416314966,325920.264110185,52355.01146616454,67038.98264060862,165201.34259176604
2015-03-05 20:00:00,17828.633296309923,33780.48331138309,318645.21034375526,51667.22244618638,61247.64403789552,167282.4854284836
2015-03-05 21:00:00,24023.53410663145,33144.75956465847,308451.68859266647,52318.13733979507,55499.13474283637,166920.9683193856
2015-03-05 22:00:00,26588.88787451159,31997.127167265964,295409.7615278173,52207.24788615377,51210.54410798747,164273.07942553496
2015-03-05 23:00:00,27859.595666930458,31227.587615156852,285325.081298133,50968.466463736564,49575.239280556925,162084.97391158252
2015-03-06 00:00:00,29851.63739096723,30821.24172395321,284813.4330227552,50142.746497061045,55419.42052864495,163117.6020272749
2015-03-06 01:00:00,30222.011929573477,30656.157000802636,284662.019177781,49952.83467623407,56198.92484985525,153758.53817208848
2015-03-06 02:00:00,30097.679238048237,30768.105629823724,283480.4565906399,49487.70304232347,54428.78757561532,150833.8807726807
2015-03-06 03:00:00,29493.827169572192,31255.37029541801,282909.8998052809,49564.95188524296,54277.56521179472,149653.40161638128
2015-03-06 04:00:00,29265.778977549257,31995.425869702973,287152.6418568775,50244.598091427055,54357.27172002684,148511.7791456924
2015-03-06 05:00:00,29122.706268897295,33466.5769153394,299991.5759951707,52459.06356909504,56639.339136107774,149495.10304628927
2015-03-06 06:00:00,26949.149719202054,35227.46460440466,295508.11320589227,52566.748398303476,59722.15325483463,160844.45001786394
2015-03-06 07:00:00,26742.468079215876,35063.79190541453,282913.06201329856,45660.703925371905,46985.75627790618,150629.6443717787
2015-03-06 08:00:00,22913.047573525968,34309.320321541425,323515.68283623626,48465.91448846458,48074.61157724237,160462.76850597578
2015-03-06 09:00:00,18853.121416755137,33070.21361660311,360965.2274179406,52691.485264545525,52119.92010941879,165040.59547351717
2015-03-06 10:00:00,17568.664714137678,35054.22928895366,327900.10982798866,61728.0303052731,54996.806833832154,174285.4537256598
2015-03-06 11:00:00,17637.043427629047,34428.33563104489,310861.81401992426,52575.57096931632,54405.00686340181,194264.64454484085
2015-03-06 12:00:00,14279.303387137112,33925.5291965043,315457.75335844373,55523.91585180089,49563.52074084914,186536.67422322786
2015-03-06 13:00:00,13291.408948022257,32911.616814652945,297296.39884711365,53258.74315999141,47570.38348443934,173638.02688265906
2015-03-06 14:00:00,13279.922014303938,33115.89769638999,273128.9389073477,55782.11171736636,49828.64625219455,164965.84018026723
2015-03-06 15:00:00,14417.659760352191,33356.204059903794,245997.62559878535,49561.00363363089,49020.67461368637,155823.22683362744
2015-03-06 16:00:00,14859.144856387793,34367.237510604835,256075.36853833732,32515.02845241737,46006.9472784378,140615.12480854386
2015-03-06 17:00:00,15379.59201434222,35551.01682476846,317672.52609495295,46598.97732701374,66219.48247050201,165609.81544826194
2015-03-06 18:00:00,13750.65108123752,35505.89028847596,331096.7623562687,52388.20839098294,71229.42723523552,205745.65094038603
2015-03-06 19:00:00,16221.199524522614,34224.350016202094,324120.0893399662,52443.81430423117,63784.50951085154,209878.55538801738
2015-03-06 20:00:00,21307.513879734957,33750.712301620144,316963.9842334319,50833.78582582632,60409.904593524785,205300.38407234274
2015-03-06 21:00:00,24074.95490446404,33154.79991405926,307073.0393656207,51214.883045025425,58736.10495028275,198232.09518930918
2015-03-06 22:00:00,24643.4500630277,32781.655656209296,296235.0391853293,51292.229027901776,59701.598074108944,185210.25409135033
2015-03-06 23:00:00,30763.489628778898,32545.587069994053,291983.7767478715,50396.36334854446,61164.18129730426,173765.64132321256
2015-03-07 00:00:00,34974.097717674376,32085.48062883912,289694.55706622393,50119.702932539425,61342.942481740654,157576.76715757052
2015-03-07 01:00:00,37089.31639096497,31777.195574093483,288686.3401395576,49073.05856144913,61277.031896801745,157719.76168720028
2015-03-07 02:00:00,35846.69492909879,31829.367750869686,290217.30620629666,48918.56213761854,61604.02837808722,158075.78051550515
2015-03-07 03:00:00,34660.32609379797,30115.86843012914,293120.8717896238,48647.270316284164,62749.01070127065,157985.29603875353
2015-03-07 04:00:00,34047.32248118587,29457.576775770514,296838.28814005177,48728.39535033537,63744.05715055087,158156.219286978
2015-03-07 05:00:00,33906.432761542645,29434.754792993528,301809.3801880031,49441.97687137259,64695.54718576483,157227.45901847244
2015-03-07 06:00:00,33207.911101801576,28804.34782119061,306824.58973895444,48452.769491727566,67143.3339454135,153944.07718291224
2015-03-07 07:00:00,32758.66390511645,29040.130758580875,333558.5759205825,47176.64705916963,71631.95816442932,156583.32727152563
2015-03-07 08:00:00,32528.248526947034,28456.593745118727,362899.2010461487,49796.9397254518,73308.6388644561,165284.01300212153
2015-03-07 09:00:00,31864.964368721063,26896.45480458138,388573.81444304454,54399.695895573386,79269.41830011048,165998.24581316768
2015-03-07 10:00:00,31118.69114640745,26260.858029493622,367586.2905367058,54017.88758521353,69997.6593502257,164355.76335877518
2015-03-07 11:00:00,35467.57721380526,25703.31352687939,355536.8937995375,51093.55942010049,70268.34373144663,163159.82986736356
