,DK,NO,DE,BE,NL,GB
2015-01-03 05:00:00,12079.141525881292,24334.928648159348,279753.8065152384,44400.38782358257,60822.67978834233,141052.43528326642
2015-01-03 06:00:00,11223.315444539367,27836.10123685508,282448.15205051075,44937.758099592174,60251.35932278622,143509.82141770553
2015-01-03 07:00:00,11816.96779768307,30040.509680084673,279786.0440434072,46244.372825845785,62243.77473591755,141372.25412308876
2015-01-03 08:00:00,12292.627096101725,31434.256985258566,288903.7773296852,46283.48529129411,63269.76915814174,142526.8113846843
2015-01-03 09:00:00,12417.447258998229,32226.860049265597,295922.28449810826,46432.589864875794,61502.00825081739,140341.1887896944
2015-01-03 10:00:00,11961.94799802712,32036.582525630376,292847.39689532365,46124.4092758554,59523.40429550089,143084.95313859242
2015-01-03 11:00:00,11426.999390131976,31730.780453031428,285288.592694182,45226.3928334943,56619.7176706238,148955.22720625045
2015-01-03 12:00:00,13056.834535916585,33179.60843301136,281917.7332668416,44349.52599394109,55236.65904506245,155366.68379393892
2015-01-03 13:00:00,12675.40235239187,32819.490194800885,275171.4422964712,43145.17974799747,51883.236401640024,152594.62069782394
2015-01-03 14:00:00,13110.942065101153,33889.50510726056,269672.8817012924,43692.55059430562,49542.62892919158,148489.2860312882
2015-01-03 15:00:00,14586.17708722628,35659.40666949779,274182.42545310385,43686.62524678323,50178.97102200913,140657.0966882353
2015-01-03 16:00:00,15786.99173484018,36384.54952447736,281342.62759296346,44490.68926795428,52012.66989443008,147048.57721883475
2015-01-03 17:00:00,16164.099872994271,36728.33190791346,283139.3373077215,44880.40367523534,53359.925681607034,159663.35280306567
2015-01-03 18:00:00,16168.76102815986,36435.58575800211,288505.699889548,44733.268984323426,56365.8125595039,163434.87315977606
2015-01-03 19:00:00,15389.316018909787,35654.19452407937,279927.83711904794,45728.63544428605,60190.54631098109,161258.56113562075
2015-01-03 20:00:00,15127.417976222989,35142.24658354187,270943.56926852185,46283.20843495036,59220.21072842306,158629.37026153543
2015-01-03 21:00:00,14803.34688985967,34204.927967869626,269300.3463938912,47102.54999835371,57604.85162168341,153974.78658360668
2015-01-03 22:00:00,14726.290757705137,33968.33894829237,262103.78505332724,45173.04610211319,57530.36531762969,150013.34468187785
2015-01-03 23:00:00,14738.244657951069,33427.67319045289,259026.64693626107,43458.929866630286,58346.54625074646,146427.03332410587
2015-01-04 00:00:00,14920.013128745597,33280.95993657909,256415.91637917582,41855.733506269506,56788.43888302094,147087.78000277423
2015-01-04 01:00:00,14580.739909897287,32837.782878193364,256796.52840564467,39725.194749519476,57100.672678112,142266.06374590567
2015-01-04 02:00:00,14290.032487486631,32485.91794013482,257581.23911682976,39340.53529332769,56649.490350862354,140848.0583272899
2015-01-04 03:00:00,14727.771648059435,32975.21261607355,256462.0184296764,40450.046636867046,54383.6363587614,139964.19233003893
2015-01-04 04:00:00,15092.995805581013,33656.99607436835,254615.11229611724,40856.362138790064,53413.14148928666,139315.9805202083
2015-01-04 05:00:00,15433.502126569165,34328.06898178957,254218.3461607309,41507.88224155908,53128.96515304902,139733.940202847
2015-01-04 06:00:00,15141.574108563584,34167.886881677,255918.4060805072,41631.454286316424,50956.444975662256,142927.33934753435
2015-01-04 07:00:00,15497.26544735601,34152.42636983601,258136.38704970744,42691.32547599032,53000.16270840885,141524.01941824553
2015-01-04 08:00:00,15819.085529683649,34634.08142809025,262597.12112443807,42932.15737480231,51390.15947530146,144426.273788397
2015-01-04 09:00:00,15164.756979367696,34892.9925963912,280897.59814176004,37175.08829856227,50956.85524025637,144939.13779927467
2015-01-04 10:00:00,14244.713354661482,34251.55179749147,289964.74982321664,35999.435143523995,53993.82568367889,140352.7670433458
2015-01-04 11:00:00,13782.237352738439,33724.03213659955,288023.09472723753,37346.74321209087,57246.334460887454,143265.12707386768
2015-01-04 12:00:00,13009.727609563057,32953.90320579395,271571.58990430454,37835.2837027232,55183.792675490164,146161.8559271683
2015-01-04 13:00:00,15120.227898023291,35642.96156635305,258952.29681706717,35355.16815353363,50757.60498885552,138310.01413286736
2015-01-04 14:00:00,17197.478753559546,35652.23269970544,239256.10659573486,38555.44098644518,44985.02181092505,135176.32631671953
2015-01-04 15:00:00,14153.720090084411,35569.09622350439,215662.5713511985,42073.933282952115,44153.805584153575,142813.3838387903
2015-01-04 16:00:00,15727.45974397378,35637.63495002108,217815.31165857392,46379.82921061346,51653.772269449306,154452.7373173454
2015-01-04 17:00:00,15611.502985349878,35749.09909164249,224744.61155468124,47354.366344505426,53983.38110897409,157324.46868429912
2015-01-04 18:00:00,15087.640011441643,35692.43288336584,237617.70090475644,47520.49649576187,53855.395317475275,155396.56721401712
2015-01-04 19:00:00,13943.982042433876,35590.30948016692,224537.22564115026,45731.968766634105,52598.0818292597,145562.1699044428
2015-01-04 20:00:00,13663.497106087932,35455.081054588845,225621.3271941021,45526.34609192126,53656.9950908418,137150.40609458275
2015-01-04 21:00:00,13169.090626478006,35387.7465858951,228849.5769982502,46392.86088439588,54698.92513019841,127824.22354607357
2015-01-04 22:00:00,12659.67733718023,35349.21507444286,229303.96710510895,46406.7103402065,55559.417507236765,123334.97025734466
2015-01-04 23:00:00,11815.734947603181,35490.375767423335,234753.0422823344,45428.04131789363,56081.37733239863,123032.38143653997
2015-01-05 00:00:00,12420.638586632936,35513.42608370221,232086.21009295015,45146.82269053436,49683.943167173624,116692.38026213642
2015-01-05 01:00:00,12703.401793989437,35359.98124221196,240499.10344809372,42823.80319419195,52851.28968072247,118965.38472367906
2015-01-05 02:00:00,11745.214083813798,35292.78448030104,247652.978886159,42464.111730764474,55306.229672707734,118487.73081886736
2015-01-05 03:00:00,9950.313842587155,35332.62073208293,253490.40240761536,42745.71866711005,56186.68269446422,115771.00331610082
2015-01-05 04:00:00,9174.747562955949,35305.213639285765,257076.9854713781,43841.17705756833,56966.97924673735,114141.69598971317
2015-01-05 05:00:00,10827.483754624971,36330.11219335579,256633.33962771294,46582.93416647344,57700.95135828409,112682.77231310293
2015-01-05 06:00:00,14902.736418684422,36088.65432902822,252656.44530253543,48904.754690305825,56275.605531105095,115106.40255538358
2015-01-05 07:00:00,16531.424533247096,36299.952986241144,253829.21964303925,48804.11700583478,57997.21187648416,122962.31535714983
2015-01-05 08:00:00,18359.992345400555,37298.80370802701,262522.21294792445,47320.45857502224,58658.861568949345,121313.29864078229
2015-01-05 09:00:00,18667.019746451904,38754.929486763875,266745.0306164167,48893.20564469148,58220.86504667249,121567.85311554122
2015-01-05 10:00:00,18451.112549535253,38622.61242933212,276281.57044601016,51080.72954811114,57199.18289213659,116301.84253518643
2015-01-05 11:00:00,18335.343117687815,38173.43419193944,271913.4129654089,52829.0962454703,55221.92378879254,114057.36889017743
2015-01-05 12:00:00,19912.710535727805,37889.59046512159,246583.4563887926,51084.40356259137,49951.89438198227,115915.61391136699
2015-01-05 13:00:00,17833.13974365739,35054.94763629415,240947.6841136056,47411.96180068291,49495.57254482762,114223.75818054876
2015-01-05 14:00:00,17829.361890662014,35522.57122313847,274951.3293073497,40810.22488888236,49416.631966430556,116524.15078333643
2015-01-05 15:00:00,18838.84913106168,35600.571920397924,328327.52492048347,44312.64928077392,60183.57139402741,117538.68231089089
2015-01-05 16:00:00,19388.837832020894,35124.14254827542,355919.5009252502,50022.4962774835,62150.8849684972,123699.43760400909
2015-01-05 17:00:00,18854.289381559065,34831.248410664324,361406.2450971352,50861.15183985568,60692.261471207996,124362.82982018993
2015-01-05 18:00:00,18378.817190282985,34692.68666796668,357365.3397583366,50167.13158311145,58280.6966437857,127742.55673964003
2015-01-05 19:00:00,17843.52056510194,34656.11606019265,347315.29131265613,48974.98791723595,59604.61506694526,119191.94194251999
2015-01-05 20:00:00,17147.042666627975,34731.63276284088,343135.33674172655,47975.2060875167,57637.94257566239,112349.23097403189
2015-01-05 21:00:00,16022.535511190203,34860.211315377135,337696.5481794082,49108.55253554476,55676.36011426304,107010.0311894854
2015-01-05 22:00:00,14782.718816414816,34700.49002190949,325393.402606695,49266.477590721835,53580.93228024711,102691.38072373689
2015-01-05 23:00:00,13710.017743533952,34052.733457107985,316184.9114339857,48724.02256714729,52339.49016778062,105516.49711900913
2015-01-06 00:00:00,13493.898224733617,33617.84244816671,314689.66310924425,47942.67703291234,52954.45990914014,104777.9676939294
2015-01-06 01:00:00,13050.318586146514,33480.74585463678,311926.82590846764,46717.817594156324,51530.840272479036,111341.44369440319
2015-01-06 02:00:00,12670.791540137892,33276.75586017507,312885.7918394764,46727.98115978876,50751.305652716925,113860.81865729105
2015-01-06 03:00:00,12661.70586623752,33370.469391717095,310826.64369095344,47307.71793980428,51147.39509448685,113014.4786240736
2015-01-06 04:00:00,12667.697363042716,33533.35621147133,310162.41056033515,48556.57517669938,52195.3490509372,113584.90089946608
2015-01-06 05:00:00,14653.66171667284,34545.29407790845,314857.20510866,51122.59159517336,54596.306193177,114520.19627193504
2015-01-06 06:00:00,14255.391487279996,36032.96887055851,322694.892336148,53008.03756761945,59084.07503093156,116671.3483246945
2015-01-06 07:00:00,15430.273712861726,36040.41344130377,318983.4881074692,54543.75428437312,59764.75785688803,122559.63697058203
2015-01-06 08:00:00,16128.076794708762,35838.46106282076,278480.47806331306,49920.79881586857,56867.26340289786,124979.47142142763
2015-01-06 09:00:00,15936.896728433469,35611.67858264116,285816.67743622226,53561.91976040647,59620.20284785284,125439.56788806814
2015-01-06 10:00:00,16739.045221348715,35266.8136119252,296472.78278875496,60000.29392356185,62672.388128441,131856.4388486871
2015-01-06 11:00:00,17713.40048077339,35194.5965810013,293126.4690297005,54926.594230150695,65129.82309179721,137863.4825663742
2015-01-06 12:00:00,16607.265133573615,35069.72658247727,284197.1083350421,55814.656078083135,60687.22789903781,145484.34305253954
2015-01-06 13:00:00,17507.88324925746,34975.10713543921,270215.6768330661,58305.10232816846,62569.12673157773,144812.34855259862
2015-01-06 14:00:00,16796.99651817418,35199.6087191391,240036.50955754152,53774.49334747378,59761.36983629671,138157.2001111053
2015-01-06 15:00:00,16931.163444066886,35267.87057754435,254678.43933607326,43364.47227108989,61423.517703142534,125953.88409553855
2015-01-06 16:00:00,17423.84598935556,34721.547850310875,272713.2088259217,47479.932631917414,62474.315002945186,129903.04148682233
2015-01-06 17:00:00,18629.914605405364,34177.31402546989,272744.6652081006,48931.92039419985,61711.860378871745,140548.942580137
2015-01-06 18:00:00,18408.068153507815,34034.57431472849,276386.6224302568,44372.314332590126,60269.52697383529,148261.35211002413
2015-01-06 19:00:00,20109.140766181947,33056.24169816764,262312.61680578755,41673.19663355383,60702.008528263854,148301.00568476884
2015-01-06 20:00:00,19795.496789892703,32873.4838707016,251440.04865831792,39085.072777287685,60464.86416456046,142953.18987007474
2015-01-06 21:00:00,19218.026534448327,32117.876293456593,248031.43492659513,40089.05195858417,55354.87551236323,133613.5300716882
2015-01-06 22:00:00,18688.165457240564,31016.036622955555,242508.1465879707,41414.09386339224,52863.08795661792,123054.83495001741
2015-01-06 23:00:00,19733.426232361893,30759.263754032065,240956.2587167547,41733.66055863176,50720.960084589446,121470.66219953673
2015-01-07 00:00:00,21268.63492559659,30548.792564216506,236911.39082342785,41871.50739252634,49227.929585013,127109.710231019
2015-01-07 01:00:00,20706.35145015474,30218.979544409074,230906.5943091139,41560.59233902329,49473.68619096692,127441.84886752968
2015-01-07 02:00:00,20394.232222754217,30822.010725601776,231917.55268523179,41818.36512085055,52328.54831210528,128671.92210595237
2015-01-07 03:00:00,19824.753401534028,31491.374142708613,229733.71947349855,42905.193382744874,53053.70332773815,130151.06957429637
2015-01-07 04:00:00,19299.414092584375,32100.71205064483,228301.33841026202,43911.70688724842,53314.74436869717,132255.92575213447
2015-01-07 05:00:00,18213.215665270578,33177.969168686956,242314.23227127455,46171.21685989938,55087.0834976304,136704.19487702794
2015-01-07 06:00:00,18121.920639634725,35155.09204762102,274405.68227613607,48357.92927221903,65068.339075320684,144636.9048587091
2015-01-07 07:00:00,18565.955812358072,35969.513227186755,276847.1959493226,48375.70505488202,63307.262365216586,150429.61962059548
2015-01-07 08:00:00,18074.63724304256,35737.82832528864,267593.8661044414,43582.05185572475,58965.60732359963,155489.2280673518
2015-01-07 09:00:00,17654.36703678968,38752.68349346451,247439.7880061101,42786.531046972574,68146.16504506585,156468.62221043304
2015-01-07 10:00:00,17601.98727187176,38276.6018259025,239348.08327179088,47553.63425166842,73236.84335694661,152950.5791247037
2015-01-07 11:00:00,15468.162333000815,37977.12708463157,242719.3615031992,48681.836174393306,74390.12591550426,149700.17952536955
2015-01-07 12:00:00,12639.096622938676,37985.79596044242,238083.76221029245,46951.47086900787,70057.52670328775,147093.2231463978
2015-01-07 13:00:00,12762.789281439505,38273.01332615142,225759.75225729382,42123.74191244402,64894.64627489236,145643.75737239918
2015-01-07 14:00:00,14478.901986862304,38830.54778644444,227604.28333382265,35275.51443404884,62182.88110781802,144570.56955875637
2015-01-07 15:00:00,14892.645343238484,39155.99834521197,246799.02927965787,39493.88518200054,66928.75320588342,143955.54886687108
2015-01-07 16:00:00,15472.032005273284,38720.695530415775,255214.1070767268,48105.26084600613,70562.46209331905,144773.87477251762
2015-01-07 17:00:00,12751.797174835603,38310.02745947483,250793.1772867835,48207.366784363956,68918.56737112056,142962.31866461257
2015-01-07 18:00:00,13513.139965164328,38071.35644851281,251965.51280290703,46919.480392785874,68792.18697098191,139165.7036120513
2015-01-07 19:00:00,14886.63822409973,37245.45635921319,245314.50135679726,41427.45177518959,67103.35957471734,137840.1200127512
2015-01-07 20:00:00,12034.239957362044,34091.71761119402,255849.3697547627,41444.6641608846,68753.06537563712,131998.56005236576
2015-01-07 21:00:00,13206.407736110643,32779.76179429226,262911.13140875427,41478.49743492258,69600.69268479248,122822.90374181778
2015-01-07 22:00:00,13944.064005365904,31633.383559044083,269865.2123906463,42108.14417909612,68908.79351009466,114943.78001796576
2015-01-07 23:00:00,14573.071052358104,30365.838378780983,275388.88279064564,41636.39985459215,68634.80346159493,109140.20642921452
2015-01-08 00:00:00,14569.025486077506,29419.18425923309,271758.47282974824,39825.336951284175,67932.69391904029,108267.97079898432
2015-01-08 01:00:00,14782.740719339316,28799.042782478005,269252.86116647895,41764.329391129795,67974.97785327426,114718.96677909115
2015-01-08 02:00:00,14727.233435421938,28521.043679451508,280907.589444624,46768.01338403321,67177.94220840053,114670.4588888994
2015-01-08 03:00:00,14505.33027723457,28597.057343016222,289900.769659961,45432.64077736019,65594.2065273523,114472.42899238731
2015-01-08 04:00:00,14356.002126535284,29208.99684634879,288077.586597828,44425.22039195792,63587.19294457711,113023.80065249522
2015-01-08 05:00:00,14298.102037361376,30852.936495990813,285347.52873720723,43848.72957669097,61836.85927898289,113084.64504437032
2015-01-08 06:00:00,15262.507502257373,33589.70498867454,276662.88801000774,41961.42645165633,58184.28578249111,125030.75503137772
2015-01-08 07:00:00,17105.415744227477,35317.61393588894,281240.63399870123,43455.502827254015,61023.09770237629,140793.97726267966
2015-01-08 08:00:00,18877.719490838754,35755.520817876524,281567.8572260976,44204.11623695161,61345.085842688124,146805.7462990871
2015-01-08 09:00:00,17743.50852942012,36471.7486136133,276655.5596119384,44050.756802475946,58276.032595826684,152873.93752361333
2015-01-08 10:00:00,16445.987496157257,36422.70911442365,271319.43876399496,42113.723858713565,54233.018611651016,140450.53204385188
2015-01-08 11:00:00,15980.210894883163,36190.12213403292,267996.33579455334,38703.05815018788,55014.3338721861,167493.36393675438
2015-01-08 12:00:00,15827.38019286906,36352.71771616755,262166.301556565,37577.65628064783,62202.74838197542,159205.02246850208
2015-01-08 13:00:00,14206.669212683497,36425.2963918785,253749.9931825992,35409.60666551173,60830.9838920407,152766.94646411575
2015-01-08 14:00:00,13277.133773697857,37145.24731916254,249077.0067320709,36264.33438024306,65839.56202404706,145893.80571888597
2015-01-08 15:00:00,12938.1807008076,37638.038291517994,236730.82645179858,37312.865468717,68635.69930473767,153504.6334953451
2015-01-08 16:00:00,13648.038250255539,37686.572099028635,237972.536417979,38601.215016817936,69646.78385677184,183236.7138196256
2015-01-08 17:00:00,14142.204477224865,34697.875177854155,230835.5829649217,39393.610145943036,70362.12849994325,184656.64134895988
2015-01-08 18:00:00,13693.46909656156,34542.193163916156,230865.06407311204,40092.41898666762,68163.16035232876,185027.48848265805
2015-01-08 19:00:00,14354.657386173145,34756.06182292124,254078.2476523995,39505.04258081376,64356.821939705864,181410.9954806801
2015-01-08 20:00:00,14425.203947823731,36751.57175741711,252063.98347873695,40663.67556587771,58985.487042167726,179557.93350959357
2015-01-08 21:00:00,15274.699417711108,36231.94393309854,254118.77314284618,41014.76577566912,56176.42959368649,166622.74749036375
2015-01-08 22:00:00,18742.201524613447,35594.361834615374,256523.39547505093,42250.850046900174,55904.918810484756,145748.56729871922
2015-01-08 23:00:00,21909.025625008024,34969.47099805943,262759.51263278694,44435.12354543123,57870.13625994509,133686.51564905513
2015-01-09 00:00:00,22195.89794773894,35802.595908217765,263266.71355245676,44513.13553767935,58871.93108425727,134325.16992795235
2015-01-09 01:00:00,22336.153619826906,36234.55055273843,269640.34931058733,44050.28576170033,60734.20857335418,132435.8244777236
2015-01-09 02:00:00,22555.117346457355,36673.178402820966,279803.7729212724,43889.425131503085,61204.01113822836,122923.78785546446
2015-01-09 03:00:00,22450.826228899678,37294.49794556578,284739.31552327995,43923.52348888041,60604.343056459846,113647.54473872787
2015-01-09 04:00:00,22492.128902650125,38236.63159438995,283491.3385522433,43897.5368036496,54818.87201292533,108078.04244113511
2015-01-09 05:00:00,19218.654462264567,40129.28849175325,272503.62377452664,43814.41650407597,54219.48991219503,109325.2401545365
2015-01-09 06:00:00,18265.00557550579,42427.36369942933,289475.00586867996,44122.42441929436,55452.05948980223,117188.67415949043
2015-01-09 07:00:00,18546.62357038952,42921.085575391575,279835.0197340614,44780.681496342164,57850.38020787415,123304.44265454914
2015-01-09 08:00:00,18802.13842630756,42963.494594422526,266861.9982339421,41762.472628501484,55984.565267113954,129678.4832496191
2015-01-09 09:00:00,19640.029524208767,42836.7628955663,264742.7704413057,40061.51821885141,54371.78850439336,136106.0637139264
2015-01-09 10:00:00,20143.13640310312,42435.29783657909,264696.70295996487,37862.23569490821,54318.42451629476,133845.31856089205
2015-01-09 11:00:00,20056.677112797588,42147.481443565644,266823.68965220073,35881.24967034077,52659.09762332515,129096.92500270208
2015-01-09 12:00:00,19832.248722771234,41951.72026172748,272483.4065877903,36301.880422945804,51794.65330747399,126600.08795765713
2015-01-09 13:00:00,19314.379992043738,41890.66697661767,269698.33829572506,34760.31850582031,51877.493771398156,126591.40229552453
2015-01-09 14:00:00,19307.97846719932,42622.963118253385,267140.3651358197,34529.91215049319,52073.23730925346,124249.23520979192
2015-01-09 15:00:00,18506.085674866554,43313.223892201975,264466.6056587873,34885.00312794004,52665.84347951485,114165.61530021188
2015-01-09 16:00:00,18323.72608838259,43792.99200998822,264158.2860354201,34139.444180060884,53575.378667053876,104322.84955294532
2015-01-09 17:00:00,18734.3118875337,43707.51618069033,262717.5177068917,33228.98479161151,53178.52700403595,94395.43404570267
2015-01-09 18:00:00,19806.47213493163,43210.38446648018,248736.01038261928,30960.916651384243,51062.302288368475,87454.11908316177
2015-01-09 19:00:00,18974.1978476377,42823.58520060391,249665.13479519825,30585.753803829888,51446.47267618803,88017.65931985708
2015-01-09 20:00:00,16343.412741755423,42357.13638451491,241947.7063466821,30438.57374864949,45853.84317904472,81076.8139787095
2015-01-09 21:00:00,13541.282415103833,41991.304502695726,235239.19996307732,29619.770412286765,41922.75236250068,75034.97145126601
2015-01-09 22:00:00,12156.241060948983,41400.06236809326,227195.37231825767,29141.926931099944,39264.736199005085,75963.82829844159
2015-01-09 23:00:00,11639.088281792392,40902.97637047111,205468.66718369356,28701.723967460588,37135.79651430946,82759.2712032164
2015-01-10 00:00:00,12638.738108120971,40419.966060225786,199289.20560782508,28507.790218888462,35739.75263841386,85007.7482748968
2015-01-10 01:00:00,20863.353415857586,41196.78851866721,202046.30950064384,28830.04202826265,35955.37971858211,93899.22868054535
2015-01-10 02:00:00,22960.505009400025,42706.05561177516,204232.2211841507,28983.84078079465,35169.30321846474,94679.88901538841
2015-01-10 03:00:00,26367.498444021006,42570.30646814829,206948.0534019278,29174.675534611928,35418.25227946569,95526.93749204015
2015-01-10 04:00:00,23847.201961289986,39317.440955861384,210315.97532455722,29720.014572595792,36140.84307023509,96188.19047311287
2015-01-10 05:00:00,21915.337089769142,39283.49917200802,213502.00798452672,30385.630897613024,37392.89271363177,96217.5045573495
2015-01-10 06:00:00,20013.014423989483,39268.042463871905,216145.64212306903,31036.795219194475,39043.01526062847,86058.82166560061
2015-01-10 07:00:00,18435.892545521492,39781.45969885122,216352.51451106826,32459.04558431964,42537.3440818397,88072.1699276193
2015-01-10 08:00:00,18041.243021795715,39946.844985532756,217729.57382346268,32824.81829877957,43443.920644122096,105241.11187581613
2015-01-10 09:00:00,18263.639165242115,40272.215354248874,217445.28013888202,32683.39595826887,43807.7010006553,112390.41796519235
2015-01-10 10:00:00,18535.525824602595,40406.489048528725,225207.16961427333,32450.15091783747,43163.228289000384,123894.71792629077
2015-01-10 11:00:00,18195.062665191963,40612.25615011582,227210.79649869743,32208.630392944062,42558.43177469221,137013.42562455553
2015-01-10 12:00:00,18653.68187600877,40624.4323445089,222564.32010074647,31945.555561622677,42576.18885753031,149888.18243696998
