LOCATION: Energinet Lot3_SWLB
SYSTEM SERIAL: WS199
TIMESTAMP (ISO-8601) UTC;VerticalWindSpeed030m m/s;VerticalWindSpeed040m m/s;VerticalWindSpeed060m m/s;VerticalWindSpeed090m m/s;VerticalWindSpeed100m m/s;VerticalWindSpeed120m m/s;VerticalWindSpeed150m m/s;VerticalWindSpeed180m m/s;VerticalWindSpeed200m m/s;VerticalWindSpeed240m m/s;VerticalWindSpeed270m m/s;WindDir004m deg;WindDir030m deg;WindDir040m deg;WindDir060m deg;WindDir090m deg;WindDir100m deg;WindDir120m deg;WindDir150m deg;WindDir180m deg;WindDir200m deg;WindDir240m deg;WindDir270m deg;WindGust004m m/s;WindSpeed004m m/s;WindSpeed030m m/s;WindSpeed040m m/s;WindSpeed060m m/s;WindSpeed090m m/s;WindSpeed100m m/s;WindSpeed120m m/s;WindSpeed150m m/s;WindSpeed180m m/s;WindSpeed200m m/s;WindSpeed240m m/s;WindSpeed270m m/s;windMax_hor030m m/s;windMax_hor040m m/s;windMax_hor060m m/s;windMax_hor090m m/s;windMax_hor100m m/s;windMax_hor120m m/s;windMax_hor150m m/s;windMax_hor180m m/s;windMax_hor200m m/s;windMax_hor240m m/s;windMax_hor270m m/s;windMin_hor030m m/s;windMin_hor040m m/s;windMin_hor060m m/s;windMin_hor090m m/s;windMin_hor100m m/s;windMin_hor120m m/s;windMin_hor150m m/s;windMin_hor180m m/s;windMin_hor200m m/s;windMin_hor240m m/s;windMin_hor270m m/s;turbulence(TI)270m;turbulence(TI)240m;turbulence(TI)200m;turbulence(TI)180m;turbulence(TI)150m;turbulence(TI)120m;turbulence(TI)100m;turbulence(TI)090m;turbulence(TI)060m;turbulence(TI)030m;turbulence(TI)040m;StandardDeviation270m m/s;StandardDeviation240m m/s;StandardDeviation200m m/s;StandardDeviation180m m/s;StandardDeviation150m m/s;StandardDeviation120m m/s;StandardDeviation100m m/s;StandardDeviation090m m/s;StandardDeviation060m m/s;StandardDeviation030m m/s;StandardDeviation040m m/s
2021-11-21T17:40:00Z;   0.073240;  -0.585940;   0.048830;  -0.292970;  -0.244140;  -0.073240;  -0.219730;  -0.244140;  -0.122070;  -0.024410;  -0.122070;  26.220700;  27.811520;  26.043950;  29.579100;  30.639650;  29.402340;  29.048830;  28.695310;  29.048830;  30.109380;  30.286130;  33.291020;  11.606570;   9.134400;  11.062990;  10.288570;  10.511960;  10.355590;   9.953490;   9.998170;  10.184330;  10.340700;  10.504520;  10.318360;  10.407710;  13.833010;  12.701170;  12.582030;  12.999020;  13.177730;  12.641600;  13.118160;  12.224610;  14.011720;  12.224610;  12.641600;   7.280270;   7.697270;   8.233400;   7.637700;   6.327150;   5.254880;   7.280270;   7.339840;   8.114260;   8.888670;   7.816410;   0.134521;   0.101196;   0.141113;   0.152832;   0.142578;   0.159058;   0.156860;   0.147339;   0.117676;   0.150269;   0.119873;   1.330053;   0.991968;   1.408208;   1.501370;   1.379458;   1.510774;   1.483239;   1.449493;   1.175155;   1.579303;   1.171656
2021-11-21T17:50:00Z;  -0.366210;  -0.097660;   0.195310;  -0.488280;  -0.170900;  -0.708010;  -0.048830;  -0.659180;  -0.390620;  -0.195310;   0.097660;  24.453120;  28.165040;  29.579100;  31.169920;  29.755860;  32.583980;  31.169920;  33.644530;  30.816410;  31.700200;  30.639650;  33.114260;  12.202270;   9.238650;  10.660890;  10.474730;  10.847050;  10.452390;  10.325810;  10.675780;  10.288570;   9.960940;  10.042850;  11.025760;  10.407710;  13.654300;  13.118160;  14.964840;  15.262700;  15.203120;  12.999020;  13.237300;  12.879880;  12.224610;  13.952150;  11.986330;   7.935550;   7.339840;   6.565430;   6.803710;   6.565430;   6.803710;   6.565430;   7.220700;   7.339840;   6.565430;   7.875980;   0.117676;   0.141479;   0.144775;   0.161987;   0.146973;   0.133057;   0.167114;   0.174438;   0.148804;   0.150269;   0.145142;   1.163501;   1.481918;   1.381256;   1.532866;   1.436535;   1.349463;   1.639308;   1.732129;   1.533380;   1.521901;   1.444307
2021-11-21T18:00:00Z;  -0.439450;   0.219730;  -0.073240;  -0.439450;  -0.317380;  -0.415040;   0.000000;  -0.366210;  -0.122070;  -0.634770;  -0.122070;  26.927730;  32.407230;  29.137210;  30.639650;  27.634770;  28.872070;  26.043950;  26.220700;  27.634770;  28.872070;  25.160160;  23.922850;  11.532100;   9.469480;   9.879030;  10.236450;  10.050290;  10.243900;  10.109860;  10.348140;  10.437500;  10.564090;  10.765140;   9.923710;  10.459840;  12.641600;  12.820310;  12.939450;  13.833010;  15.322270;  13.177730;  12.462890;  12.939450;  14.369140;  12.582030;  13.296880;   5.493160;   5.910160;   5.671880;   6.863280;   6.684570;   7.518550;   7.220700;   7.101560;   8.114260;   6.625000;   7.220700;   0.133789;   0.156494;   0.167480;   0.141479;   0.126831;   0.142212;   0.175903;   0.163818;   0.152100;   0.133057;   0.165283;   1.329441;   1.475351;   1.712798;   1.419867;   1.257609;   1.398048;   1.689437;   1.594228;   1.452217;   1.248750;   1.607316
2021-11-21T18:10:00Z;  -0.415040;  -0.097660;  -0.195310;  -0.317380;  -0.512700;  -0.122070;  -0.317380;  -0.366210;  -0.708010;  -0.268550;  -0.512700;  27.281250;  24.453120;  27.281250;  25.867190;  24.983400;  27.811520;  28.695310;  29.402340;  31.523440;  30.816410;  30.462890;  29.579100;  11.599120;   9.186520;  10.430050;  10.727910;  10.876830;  11.062990;  10.586430;  10.832150;  10.363040;  10.385380;  10.348140;  10.765140;  10.772580;  12.879880;  13.118160;  12.879880;  13.535160;  13.356450;  13.892580;  12.582030;  12.820310;  13.118160;  13.713870;  15.024410;   7.578120;   7.875980;   6.208010;   8.590820;   5.493160;   8.054690;   6.982420;   6.803710;   6.327150;   6.744140;   7.756840;   0.161621;   0.185791;   0.148804;   0.155396;   0.132324;   0.151001;   0.152832;   0.116943;   0.123169;   0.121704;   0.125366;   1.654021;   1.900063;   1.462852;   1.533154;   1.302715;   1.553882;   1.537048;   1.229052;   1.272704;   1.205910;   1.277669
2021-11-21T18:20:00Z;   0.097660;  -0.024410;  -0.366210;  -0.097660;  -0.170900;  -0.244140;  -0.415040;  -0.146480;  -0.634770;  -0.390620;  -0.244140;  22.685550;  29.755860;  26.485840;  27.281250;  28.872070;  27.988280;  30.462890;  30.109380;  32.937500;  32.230470;  33.291020;  34.528320;  11.844850;   9.521610;  10.616210;  10.787480;  10.869380;  10.556640;  10.675780;  10.184330;  10.355590;   9.819460;  10.243900;   9.536500;  10.199220;  15.679690;  14.488280;  14.428710;  13.535160;  13.237300;  12.879880;  14.666990;  12.462890;  13.654300;  12.403320;  13.118160;   7.637700;   4.897460;   4.540040;   5.850590;   8.054690;   5.135740;   5.671880;   5.135740;   4.659180;   6.088870;   6.327150;   0.192383;   0.176636;   0.174072;   0.182129;   0.181396;   0.181763;   0.121704;   0.156128;   0.187988;   0.182495;   0.208862;   1.864049;   1.600265;   1.694017;   1.698988;   1.784539;   1.758578;   1.234321;   1.565778;   1.941147;   1.840535;   2.140440
2021-11-21T18:30:00Z;  -0.244140;   0.048830;  -0.097660;  -0.244140;  -0.317380;  -0.512700;  -0.366210;  -0.219730;  -0.244140;  -0.317380;  -0.488280;  22.332030;  30.639650;  33.291020;  33.644530;  35.235350;  33.291020;  36.295900;  38.063480;  36.826170;  35.412110;  37.356450;  37.886720;  12.239500;   9.745000;  10.229000;   9.588620;   9.938600;   9.521610;   9.581180;  10.236450;   9.409910;   9.953490;   9.931150;   9.893920;   9.514160;  12.999020;  11.628910;  12.165040;  11.211910;  11.807620;  13.118160;  12.403320;  13.296880;  14.607420;  13.058590;  11.688480;   7.280270;   4.957030;   5.612300;   6.505860;   6.625000;   5.314450;   6.386720;   6.803710;   7.339840;   7.578120;   6.148440;   0.163452;   0.159790;   0.160522;   0.158691;   0.154663;   0.129761;   0.144043;   0.122437;   0.151001;   0.137085;   0.165283;   1.477353;   1.501902;   1.514460;   1.500553;   1.382597;   1.261877;   1.311097;   1.107507;   1.425702;   1.332130;   1.505594
2021-11-21T18:40:00Z;  -0.024410;  -0.439450;  -0.097660;  -0.415040;   0.170900;  -0.292970;  -0.122070;  -0.048830;   0.146480;  -0.122070;  -0.048830;  29.755860;  34.528320;  35.765620;  34.174800;  32.937500;  34.174800;  35.235350;  35.058590;  34.528320;  35.765620;  39.654300;  37.886720;  11.182130;   9.253540;   9.700320;   9.752440;   9.901370;  10.154540;  10.251340;  10.184330;  10.541750;  10.571530;  10.206670;   9.558840;   9.506710;  12.879880;  13.713870;  12.701170;  12.939450;  13.952150;  13.296880;  12.999020;  13.892580;  13.773440;  10.854490;  12.105470;   4.957030;   7.280270;   7.280270;   6.803710;   7.339840;   6.744140;   6.863280;   8.233400;   6.267580;   7.518550;   6.505860;   0.166748;   0.115112;   0.188354;   0.136719;   0.153564;   0.183594;   0.167480;   0.151733;   0.131226;   0.189087;   0.161987;   1.505964;   1.045320;   1.826344;   1.373063;   1.537892;   1.776293;   1.631050;   1.463740;   1.234351;   1.742494;   1.500780
2021-11-21T18:50:00Z;   0.000000;  -0.366210;  -0.073240;  -0.488280;  -0.341800;  -0.561520;  -0.488280;  -0.463870;  -0.537110;  -0.317380;  -0.708010;  30.462890;  39.477540;  35.412110;  43.189450;  38.593750;  34.528320;  33.821290;  35.942380;  36.119140;  32.583980;  36.472660;  34.881840;  10.966190;   8.948240;  10.035400;   9.499270;   9.953490;   9.879030;   9.514160;   9.767330;  10.229000;  10.310910;   9.514160;   9.633300;   9.417360;  12.879880;  11.152340;  13.118160;  11.569340;  12.701170;  12.045900;  12.641600;  12.760740;  11.688480;  12.522460;  12.462890;   6.505860;   5.969730;   7.399410;   7.280270;   5.612300;   7.399410;   7.518550;   8.709960;   5.910160;   5.731450;   5.016600;   0.179565;   0.163452;   0.146240;   0.095703;   0.136353;   0.151733;   0.146606;   0.107422;   0.130493;   0.154297;   0.140747;   1.606477;   1.495853;   1.321783;   0.937446;   1.325017;   1.407925;   1.325091;   1.008164;   1.233918;   1.471011;   1.270144
2021-11-21T19:00:00Z;  -0.268550;  -0.097660;  -0.097660;  -0.073240;  -0.048830;  -0.048830;   0.341800;   0.317380;   0.219730;  -0.097660;   0.000000;  35.765620;  39.477540;  39.035640;  37.533200;  36.649410;  36.119140;  34.351560;  32.937500;  33.644530;  32.760740;  33.467770;  28.518550;  12.701170;   8.933350;   9.134400;   9.298220;   9.506710;   9.759890;   9.670530;   9.588620;   9.402470;   9.521610;   9.059940;   9.707760;   9.134400;  11.926760;  11.509770;  11.271480;  10.914060;  12.105470;  11.450200;  11.092770;  12.760740;  11.033200;  12.641600;  10.914060;   6.863280;   6.088870;   6.922850;   7.935550;   6.863280;   7.637700;   6.625000;   7.458980;   7.101560;   7.875980;   5.671880;   0.168579;   0.132324;   0.128296;   0.135254;   0.125732;   0.100098;   0.125000;   0.139282;   0.116577;   0.147339;   0.168945;   1.462875;   1.220341;   1.104236;   1.223444;   1.123082;   0.911812;   1.148375;   1.291408;   1.052851;   1.278561;   1.492343
2021-11-21T19:10:00Z;  -0.024410;   0.000000;   0.292970;  -0.195310;  -0.024410;  -0.097660;  -0.073240;  -0.244140;   0.219730;  -0.048830;   0.341800;  35.058590;  33.998050;  35.588870;  38.063480;  37.886720;  36.119140;  37.709960;  38.063480;  34.174800;  32.407230;  31.169920;  28.518550;  10.839600;   8.590820;   8.479130;   8.709960;   8.948240;   9.156740;   9.246090;   9.558840;   9.171630;   9.365230;   9.335450;   9.916260;   9.610960;  10.139650;  11.211910;  13.892580;  12.999020;  11.748050;  11.450200;  13.118160;  12.224610;  11.569340;  11.926760;  11.152340;   6.029300;   6.029300;   6.565430;   6.088870;   5.731450;   6.088870;   5.910160;   6.029300;   6.684570;   7.399410;   8.233400;   0.094238;   0.114014;   0.153198;   0.162354;   0.162720;   0.133423;   0.151367;   0.185791;   0.183960;   0.114014;   0.131592;   0.860432;   1.074063;   1.358664;   1.444458;   1.417787;   1.211601;   1.329575;   1.616178;   1.563812;   0.918403;   1.088853
