LOCATION: Energinet Lot4_SWLB
SYSTEM SERIAL: SWLB44
TIMESTAMP (ISO-8601) UTC;irLatitude deg;irLongitude deg;spLatitude deg;spLongitude deg
2021-12-23T02:30:00Z;  54.71723557;  14.58918929;  54.71725464;  14.58917856
2021-12-23T02:40:00Z;  54.71725941;  14.58915710;  54.71727371;  14.58918393
2021-12-23T02:50:00Z;  54.71727848;  14.58914101;  54.71729279;  14.58914101
2021-12-23T03:00:00Z;  54.71728802;  14.58913565;  54.71729279;  14.58913565
2021-12-23T03:10:00Z;  54.71728802;  14.58915710;  54.71730232;  14.58917320
2021-12-23T03:20:00Z;  54.71729755;  14.58915174;  54.71730709;  14.58917320
2021-12-23T03:30:00Z;  54.71727371;  14.58920002;  54.71729279;  14.58921611
2021-12-23T03:40:00Z;  54.71730709;  14.58920538;  54.71731186;  14.58921075
2021-12-23T03:50:00Z;  54.71734047;  14.58913028;  54.71734524;  14.58914638
2021-12-23T04:00:00Z;  54.71734524;  14.58915174;  54.71732140;  14.58917856
2021-12-23T04:10:00Z;  54.71728802;  14.58916783;  54.71730709;  14.58922684
2021-12-23T04:20:00Z;  54.71730709;  14.58917856;  54.71729755;  14.58917856
2021-12-23T04:30:00Z;  54.71730709;  14.58921611;  54.71730709;  14.58921075
2021-12-23T04:40:00Z;  54.71733093;  14.58913565;  54.71733093;  14.58915710
2021-12-23T04:50:00Z;  54.71732616;  14.58915174;  54.71733570;  14.58915710
2021-12-23T05:00:00Z;  54.71732616;  14.58916247;  54.71734524;  14.58917856
2021-12-23T05:10:00Z;  54.71732140;  14.58911419;  54.71732616;  14.58912492
2021-12-23T05:20:00Z;  54.71734524;  14.58913565;  54.71735954;  14.58911955
2021-12-23T05:30:00Z;  54.71732616;  14.58915710;  54.71732616;  14.58915710
2021-12-23T05:40:00Z;  54.71737385;  14.58911419;  54.71738338;  14.58914101
2021-12-23T05:50:00Z;  54.71736908;  14.58911955;  54.71736431;  14.58910346
2021-12-23T06:00:00Z;  54.71740246;  14.58908200;  54.71739769;  14.58906055
2021-12-23T06:10:00Z;  54.71739769;  14.58901763;  54.71741199;  14.58905518
2021-12-23T06:20:00Z;  54.71741199;  14.58903909;  54.71743107;  14.58904445
2021-12-23T06:30:00Z;  54.71742153;  14.58901763;  54.71742153;  14.58902836
2021-12-23T06:40:00Z;  54.71742153;  14.58903372;  54.71742153;  14.58903909
2021-12-23T06:50:00Z;  54.71739292;  14.58904982;  54.71742153;  14.58909810
2021-12-23T07:00:00Z;  54.71742153;  14.58901763;  54.71744061;  14.58904982
2021-12-23T07:10:00Z;  54.71743584;  14.58900154;  54.71744061;  14.58901226
2021-12-23T07:20:00Z;  54.71743107;  14.58898544;  54.71743584;  14.58899617
2021-12-23T07:30:00Z;  54.71742153;  14.58899617;  54.71743584;  14.58903372
2021-12-23T07:40:00Z;  54.71742153;  14.58899617;  54.71745014;  14.58903909
2021-12-23T07:50:00Z;  54.71742153;  14.58902299;  54.71744061;  14.58904445
2021-12-23T08:00:00Z;  54.71743584;  14.58900154;  54.71744537;  14.58898544
2021-12-23T08:10:00Z;  54.71746922;  14.58889425;  54.71747875;  14.58891571
2021-12-23T08:20:00Z;  54.71746445;  14.58889961;  54.71748829;  14.58891034
2021-12-23T08:30:00Z;  54.71749783;  14.58883524;  54.71751213;  14.58886206
2021-12-23T08:40:00Z;  54.71749783;  14.58884597;  54.71749783;  14.58884060
2021-12-23T08:50:00Z;  54.71755028;  14.58876014;  54.71753597;  14.58878160
2021-12-23T09:00:00Z;  54.71751690;  14.58886743;  54.71751690;  14.58886206
2021-12-23T09:10:00Z;  54.71749783;  14.58884060;  54.71751690;  14.58885670
2021-12-23T09:20:00Z;  54.71757412;  14.58878160;  54.71756458;  14.58877623
2021-12-23T09:30:00Z;  54.71755981;  14.58882451;  54.71753597;  14.58879769
2021-12-23T09:40:00Z;  54.71755505;  14.58879232;  54.71753597;  14.58878696
2021-12-23T09:50:00Z;  54.71758843;  14.58873332;  54.71756458;  14.58870649
2021-12-23T10:00:00Z;  54.71758366;  14.58875477;  54.71757889;  14.58878696
2021-12-23T10:10:00Z;  54.71762180;  14.58879232;  54.71760273;  14.58880842
2021-12-23T10:20:00Z;  54.71756458;  14.58881378;  54.71757412;  14.58881378
2021-12-23T10:30:00Z;  54.71757889;  14.58873332;  54.71758366;  14.58873332
2021-12-23T10:40:00Z;  54.71758366;  14.58872795;  54.71759319;  14.58874941
2021-12-23T10:50:00Z;  54.71760750;  14.58871722;  54.71761227;  14.58872259
2021-12-23T11:00:00Z;  54.71757412;  14.58872795;  54.71758843;  14.58874941
2021-12-23T11:10:00Z;  54.71756458;  14.58877087;  54.71757889;  14.58880842
2021-12-23T11:20:00Z;  54.71759319;  14.58879232;  54.71759796;  14.58881915
2021-12-23T11:30:00Z;  54.71756935;  14.58888888;  54.71756935;  14.58891571
2021-12-23T11:40:00Z;  54.71757412;  14.58880305;  54.71757412;  14.58884060
2021-12-23T11:50:00Z;  54.71755981;  14.58882988;  54.71756458;  14.58884060
2021-12-23T12:00:00Z;  54.71758366;  14.58889425;  54.71754551;  14.58885670
2021-12-23T12:10:00Z;  54.71757889;  14.58885133;  54.71753597;  14.58885133
2021-12-23T12:20:00Z;  54.71752644;  14.58887279;  54.71755028;  14.58887815
2021-12-23T12:30:00Z;  54.71751213;  14.58877623;  54.71753597;  14.58887815
2021-12-23T12:40:00Z;  54.71751690;  14.58884060;  54.71753597;  14.58888352
2021-12-23T12:50:00Z;  54.71753120;  14.58884597;  54.71754074;  14.58886206
2021-12-23T13:00:00Z;  54.71753120;  14.58877623;  54.71752644;  14.58887815
2021-12-23T13:10:00Z;  54.71751690;  14.58883524;  54.71750259;  14.58895326
2021-12-23T13:20:00Z;  54.71751213;  14.58897471;  54.71751690;  14.58898008
2021-12-23T13:30:00Z;  54.71752644;  14.58894789;  54.71752644;  14.58896398
2021-12-23T13:40:00Z;  54.71754551;  14.58891034;  54.71753597;  14.58891034
2021-12-23T13:50:00Z;  54.71750736;  14.58892107;  54.71750259;  14.58892643
2021-12-23T14:00:00Z;  54.71749306;  14.58887279;  54.71748829;  14.58889961
2021-12-23T14:10:00Z;  54.71751213;  14.58880842;  54.71751213;  14.58882451
2021-12-23T14:20:00Z;  54.71750259;  14.58886743;  54.71750259;  14.58885133
2021-12-23T14:30:00Z;  54.71752644;  14.58874941;  54.71755505;  14.58879232
2021-12-23T14:40:00Z;  54.71756458;  14.58881915;  54.71751690;  14.58884597
2021-12-23T14:50:00Z;  54.71749783;  14.58902836;  54.71751213;  14.58893716
2021-12-23T15:00:00Z;  54.71754074;  14.58882451;  54.71754074;  14.58884060
2021-12-23T15:10:00Z;  54.71753120;  14.58877087;  54.71753597;  14.58881378
2021-12-23T15:20:00Z;  54.71751213;  14.58874404;  54.71750259;  14.58874404
2021-12-23T15:30:00Z;  54.71752644;  14.58872259;  54.71755028;  14.58874941
2021-12-23T15:40:00Z;  54.71753597;  14.58869040;  54.71753597;  14.58870649
2021-12-23T15:50:00Z;  54.71757889;  14.58857775;  54.71759319;  14.58861530
2021-12-23T16:00:00Z;  54.71759319;  14.58847582;  54.71761227;  14.58850801
2021-12-23T16:10:00Z;  54.71760273;  14.58847046;  54.71762657;  14.58852410
2021-12-23T16:20:00Z;  54.71759796;  14.58847582;  54.71761704;  14.58854020
2021-12-23T16:30:00Z;  54.71762180;  14.58851337;  54.71763134;  14.58856702
2021-12-23T16:40:00Z;  54.71760273;  14.58852410;  54.71763134;  14.58859920
2021-12-23T16:50:00Z;  54.71761227;  14.58850265;  54.71762657;  14.58855092
2021-12-23T17:00:00Z;  54.71759319;  14.58858311;  54.71758843;  14.58864748
2021-12-23T17:10:00Z;  54.71760750;  14.58855629;  54.71761704;  14.58863139
2021-12-23T17:20:00Z;  54.71759319;  14.58854556;  54.71760273;  14.58859920
2021-12-23T17:30:00Z;  54.71761227;  14.58860457;  54.71761227;  14.58866894
2021-12-23T17:40:00Z;  54.71760273;  14.58859920;  54.71761227;  14.58861530
2021-12-23T17:50:00Z;  54.71758843;  14.58866358;  54.71760273;  14.58872795
2021-12-23T18:00:00Z;  54.71755505;  14.58874404;  54.71758366;  14.58881915
2021-12-23T18:10:00Z;  54.71757412;  14.58877623;  54.71759319;  14.58880305
2021-12-23T18:20:00Z;  54.71759319;  14.58876014;  54.71757412;  14.58880305
2021-12-23T18:30:00Z;  54.71755981;  14.58878696;  54.71756935;  14.58878696
2021-12-23T18:40:00Z;  54.71756935;  14.58877087;  54.71754074;  14.58882451
2021-12-23T18:50:00Z;  54.71754074;  14.58879769;  54.71753597;  14.58885670
2021-12-23T19:00:00Z;  54.71751213;  14.58883524;  54.71752167;  14.58886743
2021-12-23T19:10:00Z;  54.71748829;  14.58885133;  54.71749783;  14.58892107
2021-12-23T19:20:00Z;  54.71747398;  14.58883524;  54.71749783;  14.58886743
2021-12-23T19:30:00Z;  54.71750736;  14.58880842;  54.71753597;  14.58881915
2021-12-23T19:40:00Z;  54.71751690;  14.58871186;  54.71755028;  14.58875477
2021-12-23T19:50:00Z;  54.71752167;  14.58866894;  54.71755981;  14.58870113
2021-12-23T20:00:00Z;  54.71755028;  14.58869577;  54.71755028;  14.58873332
2021-12-23T20:10:00Z;  54.71755505;  14.58865821;  54.71757412;  14.58868504
2021-12-23T20:20:00Z;  54.71756935;  14.58864212;  54.71759319;  14.58865821
2021-12-23T20:30:00Z;  54.71755981;  14.58859920;  54.71757412;  14.58863676
2021-12-23T20:40:00Z;  54.71755028;  14.58864748;  54.71755505;  14.58867431
2021-12-23T20:50:00Z;  54.71753597;  14.58866358;  54.71755981;  14.58869577
