LOCATION: Energinet Lot3_SWLB
SYSTEM SERIAL: WS199
TIMESTAMP (ISO-8601) UTC;AirHumidity %;AirPressure hPa;AirTemperature C;AirPressure_lidar hPa;AirTemp_lidar C;thSNR dB;thTBRtemperature degC;thTilt deg;BottomTemperature degC;WaterPressure dbar;precipitation mm;solarIrradiance W/m2;pws_visibility m;pws_WMOcode int;WaterTemp001 degC
2022-05-21T16:00:00Z;  82.714840;1012.109380;  12.177730;NaN;NaN;  35.156200;  11.093750;   0.000000;NaN;  38.784180; -10.000000; 128.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T16:10:00Z;  84.970700;1012.207030;  12.016600;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.791504;  -9.963684; 140.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T16:20:00Z;  82.177730;1012.207030;  12.177730;NaN;NaN;  34.453100;  11.093750;   2.109400;   5.898440;  38.800049; -10.000000; 445.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T16:30:00Z;  79.492190;1012.011720;  12.392580;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.798828;  -9.967957; 422.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T16:40:00Z;  81.962890;1012.109380;  12.285160;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.801270; -10.000000; 258.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T16:50:00Z;  84.003910;1012.304690;  12.177730;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.795166;  -9.991455; 410.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T17:00:00Z;  84.433590;1012.304690;  12.124020;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.787842; -10.000000; 176.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T17:10:00Z;  84.433590;1012.402340;  12.124020;NaN;NaN;  34.453100;  11.093750;   2.109400;   5.898440;  38.802490; -10.000000; 396.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T17:20:00Z;  83.359380;1012.500000;  12.124020;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.812256;  -9.992523;  40.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T17:30:00Z;  83.896480;1012.597660;  12.124020;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.819580; -10.000000;  68.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T17:40:00Z;  84.755860;1012.695310;  12.016600;NaN;NaN;  35.156200;  11.191410;   2.109400;   5.898440;  38.815918; -10.000000; 224.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T17:50:00Z;  84.648440;1012.792970;  12.016600;NaN;NaN;  35.859400;  11.171880;   2.109400;   5.898440;  38.819580;  -9.978638;  87.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T18:00:00Z;  85.830080;1012.890620;  11.909180;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.898440;  38.822022; -10.000000; 137.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T18:10:00Z;  85.078120;1012.988280;  12.016600;NaN;NaN;  34.453100;  11.152340;   2.109400;   5.898440;  38.826904; -10.000000;  46.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T18:20:00Z;  84.970700;1013.183590;  12.016600;NaN;NaN;  33.046900;  11.093750;   2.109400;   5.898440;  38.830566;  -9.990387; 111.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T18:30:00Z;  84.755860;1013.281250;  12.016600;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.898440;  38.833008;  -9.994659;  53.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T18:40:00Z;  82.929690;1013.378910;  12.016600;NaN;NaN;  35.859400;  11.152340;   2.109400;   5.898440;  38.847656; -10.000000;  23.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T18:50:00Z;  80.996090;1013.476560;  12.016600;NaN;NaN;  35.156200;  11.191410;   2.109400;   5.898440;  38.847656;  -9.981842;  16.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T19:00:00Z;  85.078120;1013.671880;  11.909180;NaN;NaN;  35.156200;  11.152340;   2.109400;   5.898440;  38.840332;  -9.994659;  12.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T19:10:00Z;  88.408200;1013.671880;  11.586910;NaN;NaN;  35.156200;  11.191410;   2.109400;   5.898440;  38.830566;  -9.998932;   6.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T19:20:00Z;  87.119140;1013.769530;  11.694340;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.898440;  38.836670;  -9.990387;   3.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T19:30:00Z;  86.367190;1013.769530;  11.694340;NaN;NaN;  34.453100;  11.191410;   0.000000;NaN;  38.835449; -10.000000;   2.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T19:40:00Z;  83.359380;1013.867190;  11.801760;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.898440;  38.837891;  -9.960480;   2.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T19:50:00Z;  84.970700;1013.867190;  11.801760;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.898440;  38.851318; -10.000000;   2.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T20:00:00Z;  84.648440;1013.964840;  11.801760;NaN;NaN;  35.156200;  11.191410;   2.109400;   5.898440;  38.853760;  -9.963684;   0.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T20:10:00Z;  83.466800;1014.062500;  11.801760;NaN;NaN;  33.750000;  11.191410;   2.109400;   5.898440;  38.858643;  -9.978638;   0.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T20:20:00Z;  81.855470;1014.062500;  11.909180;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.898440;  38.859863; -10.000000;   1.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T20:30:00Z;  84.755860;1014.160160;  11.801760;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.898440;  38.863525;  -9.980774;   0.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T20:40:00Z;  82.500000;1013.964840;  11.909180;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.800780;  38.859863; -10.000000;   3.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T20:50:00Z;  84.970700;1014.160160;  11.694340;NaN;NaN;  35.156200;  11.191410;   2.109400;   5.898440;  38.859863;  -9.981842;   1.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T21:00:00Z;  87.226560;1014.160160;  11.586910;NaN;NaN;  35.156200;  11.191410;   2.109400;   5.898440;  38.859863; -10.000000;   1.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T21:10:00Z;  88.623050;1014.062500;  11.479490;NaN;NaN;  33.750000;  11.191410;   2.109400;   5.898440;  38.861084; -10.000000;   0.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T21:20:00Z;  87.656250;1014.062500;  11.479490;NaN;NaN;  33.750000;  11.191410;   2.109400;   5.898440;  38.861084; -10.000000;   3.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-21T21:30:00Z;  86.582030;1014.062500;  11.479490;NaN;NaN;  34.453100;  11.191410;   2.109400;   5.898440;  38.868408; -10.000000;   1.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T21:40:00Z;  83.789060;1014.062500;  11.640620;NaN;NaN;  35.859400;  11.152340;   2.109400;   5.800780;  38.869629;  -9.996796;   0.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T21:50:00Z;  82.177730;1013.964840;  11.694340;NaN;NaN;  35.156200;  11.152340;   2.109400;   5.800780;  38.869629;  -9.982910;   1.000000;4999.389650;good visibility, no precipitation;  11.215330
2022-05-21T22:00:00Z;  82.285160;1014.062500;  11.694340;NaN;NaN;  34.453100;  11.093750;   2.109400;   5.800780;  38.875732;  -9.996796;   1.000000;4999.389650;good visibility, no precipitation;  11.196290
2022-05-21T22:10:00Z;  82.822270;1014.355470;  11.586910;NaN;NaN;  36.562500;  11.093750;   2.109400;   5.800780;  38.878174; -10.000000;   3.000000;4999.389650;good visibility, no precipitation;  11.196290
2022-05-21T22:20:00Z;  82.285160;1014.453120;  11.586910;NaN;NaN;  36.562500;  11.093750;   2.109400;   5.800780;  38.870850; -10.000000;   1.000000;4999.389650;good visibility, no precipitation;  11.196290
2022-05-21T22:30:00Z;  82.607420;1014.453120;  11.586910;NaN;NaN;  35.859400;  11.093750;   2.109400;   5.800780;  38.874512; -10.000000;   0.000000;4999.389650;good visibility, no precipitation;  11.196290
2022-05-21T22:40:00Z;  82.177730;1014.550780;  11.586910;NaN;NaN;  35.859400;  11.093750;   2.109400;   5.800780;  38.879395;  -9.992523;   2.000000;4999.389650;good visibility, no precipitation;  11.177250
2022-05-21T22:50:00Z;  79.384770;1014.453120;  11.640620;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.800780;  38.879395;  -9.987183;   3.000000;4999.389650;good visibility, no precipitation;  11.177250
2022-05-21T23:00:00Z;  83.251950;1014.550780;  11.586910;NaN;NaN;  34.453100;  11.093750;   2.109400;   5.800780;  38.887940; -10.000000;   3.000000;4999.389650;good visibility, no precipitation;  11.177250
2022-05-21T23:10:00Z;  83.789060;1014.453120;  11.479490;NaN;NaN;  35.859400;  11.093750;   2.109400;   5.800780;  38.892822; -10.000000;   0.000000;4999.389650;good visibility, no precipitation;  11.177250
2022-05-21T23:20:00Z;  83.896480;1014.453120;  11.479490;NaN;NaN;  36.562500;  11.093750;   2.109400;   5.800780;  38.894043; -10.000000;   2.000000;4999.389650;good visibility, no precipitation;  11.158200
2022-05-21T23:30:00Z;  83.574220;1014.355470;  11.479490;NaN;NaN;  35.859400;  11.093750;   2.109400;   5.800780;  38.890381;  -9.969025;   0.000000;4999.389650;good visibility, no precipitation;  11.158200
2022-05-21T23:40:00Z;  85.937500;1014.453120;  11.425780;NaN;NaN;  35.859400;  11.093750;   2.109400;   5.800780;  38.884277; -10.000000;   1.000000;4999.389650;good visibility, no precipitation;  11.158200
2022-05-21T23:50:00Z;  85.830080;1014.453120;  11.318360;NaN;NaN;  35.859400;  11.093750;   2.109400;   5.800780;  38.886719;  -9.976501;   1.000000;4999.389650;good visibility, no precipitation;  11.158200
2022-05-22T00:00:00Z;  86.259770;1014.453120;  11.318360;NaN;NaN;  37.265600;  11.093750;   2.109400;   5.800780;  38.889160;  -9.986115;   1.000000;4999.389650;good visibility, no precipitation;  11.139160
2022-05-22T00:10:00Z;  85.507810;1014.453120;  11.318360;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.800780;  38.885498; -10.000000;   1.000000;4999.389650;good visibility, no precipitation;  11.139160
2022-05-22T00:20:00Z;  86.689450;1014.355470;  11.210940;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.800780;  38.883057; -10.000000;   0.000000;4999.389650;good visibility, no precipitation;  11.139160
2022-05-22T00:30:00Z;  86.904300;1014.355470;  11.210940;NaN;NaN;  33.750000;  11.093750;   2.109400;   5.800780;  38.890381;  -9.994659;   3.000000;4999.389650;good visibility, no precipitation;  11.139160
2022-05-22T00:40:00Z;  87.441410;1014.453120;  11.103520;NaN;NaN;  35.859400;  11.093750;   2.109400;   5.800780;  38.880615;  -9.996796;   2.000000;4999.389650;good visibility, no precipitation;  11.120120
2022-05-22T00:50:00Z;  88.408200;1014.453120;  11.103520;NaN;NaN;  35.859400;  11.054690;   2.109400;   5.800780;  38.879395; -10.000000;   3.000000;4999.389650;good visibility, no precipitation;  11.120120
2022-05-22T01:00:00Z;  87.978520;1014.355470;  10.996090;NaN;NaN;  35.859400;  11.054690;   2.109400;   5.800780;  38.879395;  -9.982910;   2.000000;4999.389650;good visibility, no precipitation;  11.120120
2022-05-22T01:10:00Z;  87.763670;1014.355470;  11.103520;NaN;NaN;  35.156200;  11.093750;   2.109400;   5.800780;  38.881836; -10.000000;   0.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T01:20:00Z;  87.333980;1014.355470;  11.049800;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.800780;  38.890381;  -9.985046;   3.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T01:30:00Z;  87.011720;1014.355470;  11.049800;NaN;NaN;  35.859400;  10.996090;   2.109400;   5.800780;  38.889160;  -9.995728;   1.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T01:40:00Z;  86.367190;1014.355470;  11.103520;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.800780;  38.884277;  -9.978638;   2.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T01:50:00Z;  86.259770;NaN;  11.103520;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.800780;  38.881836; -10.000000;   0.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T02:00:00Z;  86.152340;1014.257810;  10.996090;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.800780;  38.873291;  -9.949799;   0.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T02:10:00Z;  87.548830;1014.257810;  10.942380;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.800780;  38.865967; -10.000000;   2.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T02:20:00Z;  87.871090;1014.257810;  10.888670;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.800780;  38.869629; -10.000000;   4.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T02:30:00Z;  87.978520;1014.257810;  10.888670;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.800780;  38.865967;  -9.998932;   2.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T02:40:00Z;  88.623050;1014.257810;  10.888670;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.800780;  38.869629;  -9.985046;   5.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T02:50:00Z;  89.052730;1014.355470;  10.888670;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.800780;  38.869629; -10.000000;  14.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T03:00:00Z;  88.837890;1014.355470;  10.888670;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.800780;  38.869629; -10.000000;  22.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T03:10:00Z;  88.193360;1014.355470;  10.888670;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.898440;  38.856201;  -9.985046;  28.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T03:20:00Z;  88.837890;1014.453120;  10.888670;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.898440;  38.851318; -10.000000;  39.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T03:30:00Z;  88.837890;1014.453120;  10.888670;NaN;NaN;  33.750000;  10.996090;   2.109400;   5.898440;  38.856201; -10.000000;  36.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T03:40:00Z;  88.730470;1014.550780;  10.888670;NaN;NaN;  33.750000;  10.996090;   2.109400;   5.898440;  38.854980; -10.000000;  38.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T03:50:00Z;  88.945310;1014.648440;  10.888670;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.898440;  38.850098;  -9.962616;  38.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T04:00:00Z;  88.623050;1014.550780;  10.888670;NaN;NaN;  33.046900;  10.996090;   2.109400;   5.898440;  38.847656; -10.000000;  45.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T04:10:00Z;  88.085940;1014.550780;  10.888670;NaN;NaN;  33.750000;  10.996090;   2.109400;   5.898440;  38.851318;  -9.991455;  52.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T04:20:00Z;  87.656250;1014.550780;  10.888670;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.898440;  38.852539; -10.000000;  74.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T04:30:00Z;  88.193360;1014.648440;  10.888670;NaN;NaN;  33.750000;  10.996090;   2.109400;   5.996090;  38.846435;  -9.972229;  73.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T04:40:00Z;  87.333980;1014.648440;  10.888670;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.996090;  38.850098; -10.000000; 132.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T04:50:00Z;  87.548830;1014.648440;  10.888670;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.996090;  38.850098; -10.000000;  73.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T05:00:00Z;  88.300780;1014.648440;  10.888670;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.996090;  38.850098; -10.000000; 212.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T05:10:00Z;  88.945310;1014.843750;  10.996090;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.996090;  38.850098; -10.000000; 304.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T05:20:00Z;  88.408200;1014.843750;  10.996090;NaN;NaN;  33.046900;  10.996090;   2.109400;   5.996090;  38.843994;  -9.998932; 316.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T05:30:00Z;  87.763670;1014.941410;  11.103520;NaN;NaN;  33.750000;  10.996090;   2.109400;   5.898440;  38.840332; -10.000000; 132.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T05:40:00Z;  87.763670;1014.941410;  10.996090;NaN;NaN;  35.156200;  10.996090;   2.109400;   5.898440;  38.842773;  -9.972229; 107.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T05:50:00Z;  87.763670;1015.039060;  10.996090;NaN;NaN;  36.562500;  10.996090;   2.109400;   5.996090;  38.840332; -10.000000;  96.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T06:00:00Z;  88.300780;1015.136720;  10.996090;NaN;NaN;  36.562500;  10.996090;   2.109400;   5.996090;  38.845215;  -9.960480;  58.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T06:10:00Z;  86.904300;1015.136720;  10.888670;NaN;NaN;  35.859400;  10.996090;   2.109400;   5.996090;  38.840332;  -9.998932;  78.000000;4999.389650;good visibility, no precipitation;  11.062990
2022-05-22T06:20:00Z;  87.119140;1015.136720;  10.996090;NaN;NaN;  35.859400;  10.996090;   2.109400;   5.996090;  38.833008; -10.000000;  73.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T06:30:00Z;  87.871090;1015.136720;  10.996090;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.996090;  38.833008;  -9.992523; 134.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T06:40:00Z;  87.333980;1015.136720;  10.996090;NaN;NaN;  33.750000;  10.996090;   2.109400;   5.996090;  38.831787; -10.000000; 186.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T06:50:00Z;  88.085940;NaN;  11.103520;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.996090;  38.831787;  -9.991455; 251.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T07:00:00Z;  87.119140;1015.234380;  11.103520;NaN;NaN;  33.046900;  10.996090;   2.109400;   5.996090;  38.830566; -10.000000; 245.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T07:10:00Z;  87.548830;1015.332030;  11.103520;NaN;NaN;  34.453100;  10.996090;   2.109400;   5.996090;  38.830566;  -9.963684; 395.000000;4999.389650;good visibility, no precipitation;  11.082030
2022-05-22T07:20:00Z;  86.904300;1015.332030;  11.157230;NaN;NaN;  33.750000;  10.996090;   2.109400;   5.996090;  38.840332; -10.000000; 281.000000;4999.389650;good visibility, no precipitation;  11.101070
2022-05-22T07:30:00Z;  86.796880;1015.332030;  11.210940;NaN;NaN;  31.640600;  10.996090;   2.109400;   5.996090;  38.840332;  -9.995728; 295.000000;4999.389650;good visibility, no precipitation;  11.120120
2022-05-22T07:40:00Z;  86.689450;1015.332030;  11.210940;NaN;NaN;  33.046900;  10.996090;   2.109400;   5.996090;  38.842773;  -9.990387; 246.000000;4999.389650;good visibility, no precipitation;  11.120120
2022-05-22T07:50:00Z;  86.796880;1015.332030;  11.318360;NaN;NaN;  33.046900;  10.996090;   2.109400;   5.996090;  38.847656; -10.000000; 311.000000;4999.389650;good visibility, no precipitation;  11.139160
2022-05-22T08:00:00Z;  87.119140;NaN;  11.425780;NaN;NaN;  35.156200;  10.996090;   0.000000;NaN;  38.847656; -10.000000; 522.000000;4999.389650;good visibility, no precipitation;  11.158200
2022-05-22T08:10:00Z;  87.978520;1015.429690;  11.425780;NaN;NaN;  38.671900;  10.996090;   2.109400;   5.996090;  38.850098;  -9.991455; 288.000000;4999.389650;good visibility, no precipitation;  11.158200
2022-05-22T08:20:00Z;  87.548830;1015.527340;  11.318360;NaN;NaN;  40.078100;  10.996090;   2.109400;   5.996090;  38.850098; -10.000000; 304.000000;4999.389650;good visibility, no precipitation;  11.177250
2022-05-22T08:30:00Z;  88.408200;1015.429690;  11.318360;NaN;NaN;  41.484400;  10.996090;   2.109400;   5.996090;  38.850098;  -9.980774; 834.000000;4999.389650;good visibility, no precipitation;  11.234380
2022-05-22T08:40:00Z;  88.300780;1015.429690;  11.372070;NaN;NaN;  40.781200;  10.996090;   2.109400;   5.996090;  38.852539; -10.000000; 702.000000;4999.389650;good visibility, no precipitation;  11.272460
2022-05-22T08:50:00Z;  88.300780;1015.429690;  11.425780;NaN;NaN;  40.781200;  10.996090;   2.109400;   6.103520;  38.853760; -10.000000; 711.000000;4999.389650;good visibility, no precipitation;  11.310550
2022-05-22T09:00:00Z;  87.871090;1015.429690;  11.425780;NaN;NaN;  40.078100;  11.093750;   2.109400;   6.103520;  38.854980; -10.000000; 774.000000;4999.389650;good visibility, no precipitation;  11.310550
2022-05-22T09:10:00Z;  89.052730;1015.527340;  11.479490;NaN;NaN;  40.781200;  11.093750;   2.109400;   6.201170;  38.853760;  -9.962616; 728.000000;4999.389650;good visibility, no precipitation;  11.329590
2022-05-22T09:20:00Z;  90.234380;1015.429690;  11.586910;NaN;NaN;  40.781200;  11.093750;   2.109400;   6.201170;  38.853760; -10.000000; 675.000000;4999.389650;good visibility, no precipitation;  11.348630
2022-05-22T09:30:00Z;  88.945310;1015.429690;  11.586910;NaN;NaN;  40.781200;  11.093750;   2.109400;   6.103520;  38.851318;  -9.995728; 736.000000;4999.389650;good visibility, no precipitation;  11.310550
2022-05-22T09:40:00Z;  88.730470;1015.429690;  11.694340;NaN;NaN;  40.078100;  11.093750;   2.109400;   6.103520;  38.851318; -10.000000; 789.000000;4999.389650;good visibility, no precipitation;  11.405760
2022-05-22T09:50:00Z;  88.193360;1015.332030;  11.586910;NaN;NaN;  39.375000;  11.093750;   2.109400;   6.201170;  38.853760; -10.000000; 783.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-22T10:00:00Z;  90.019530;1015.429690;  11.640620;NaN;NaN;  34.453100;  11.093750;   2.109400;   6.103520;  38.856201;  -9.972229; 768.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-22T10:10:00Z;  90.664060;1015.429690;  11.694340;NaN;NaN;  30.937500;  11.093750;   2.109400;   6.103520;  38.862305; -10.000000; 766.000000;4999.389650;good visibility, no precipitation;  11.462890
2022-05-22T10:20:00Z;  90.986330;1015.429690;  11.694340;NaN;NaN;  31.640600;  11.093750;   2.109400;   6.201170;  38.868408;  -9.967957; 815.000000;4999.389650;good visibility, no precipitation;  11.462890
2022-05-22T10:30:00Z;  90.664060;1015.527340;  11.801760;NaN;NaN;  34.453100;  11.093750;   2.109400;   6.201170;  38.873291; -10.000000;NaN;4999.389650;good visibility, no precipitation;  11.481930
2022-05-22T10:40:00Z;  90.234380;1015.429690;  11.801760;NaN;NaN;  33.750000;  11.191410;   2.109400;   6.201170;  38.870850;  -9.981842; 618.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-22T10:50:00Z;  89.482420;1015.429690;  11.694340;NaN;NaN;  34.453100;  11.191410;   2.109400;   6.201170;  38.878174;  -9.990387; 625.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-22T11:00:00Z;  90.341800;1015.527340;  11.694340;NaN;NaN;  34.453100;  11.308590;   2.109400;   6.201170;  38.878174;  -9.998932; 516.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-22T11:10:00Z;  90.878910;1015.722660;  11.586910;NaN;NaN;  34.453100;  11.308590;   2.109400;   6.201170;  38.879395; -10.000000; 472.000000;4999.389650;good visibility, no precipitation;  11.443850
2022-05-22T11:20:00Z;  90.664060;1015.722660;  11.586910;NaN;NaN;  34.453100;  11.308590;   2.109400;   6.201170;  38.878174;  -9.963684; 410.000000;4999.389650;good visibility, no precipitation;  11.424800
2022-05-22T11:30:00Z;  90.449220;1015.722660;  11.586910;NaN;NaN;  35.156200;  11.308590;   2.109400;   6.201170;  38.879395; -10.000000; 556.000000;4999.389650;good visibility, no precipitation;  11.443850
2022-05-22T11:40:00Z;  90.234380;1015.722660;  11.586910;NaN;NaN;  33.750000;  11.347660;   2.109400;   6.201170;  38.875732; -10.000000; 546.000000;4999.389650;good visibility, no precipitation;  11.462890
2022-05-22T11:50:00Z;  89.912110;1015.722660;  11.586910;NaN;NaN;  34.453100;  11.406250;   2.109400;   6.201170;  38.872070; -10.000000; 361.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-22T12:00:00Z;  90.234380;NaN;  11.586910;NaN;NaN;  34.453100;  11.406250;   2.109400;   6.201170;  38.875732; -10.000000; 468.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-22T12:10:00Z;  89.912110;NaN;  11.694340;NaN;NaN;  35.156200;  11.406250;   0.000000;NaN;  38.879395;  -9.980774; 464.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-22T12:20:00Z;  89.267580;NaN;  11.694340;NaN;NaN;  34.453100;  11.406250;   2.109400;   6.201170;  38.879395;  -9.987183; 986.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-22T12:30:00Z;  88.515620;1015.625000;  11.855470;NaN;NaN;  33.750000;  11.406250;   0.000000;NaN;  38.881836; -10.000000; 410.000000;4999.389650;good visibility, no precipitation;  11.539060
2022-05-22T12:40:00Z;  88.515620;1015.625000;  11.909180;NaN;NaN;  33.750000;  11.406250;   2.109400;   6.201170;  38.885498;  -9.980774; 606.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-22T12:50:00Z;  87.763670;1015.722660;  11.909180;NaN;NaN;  35.156200;  11.406250;   2.109400;   6.201170;  38.884277; -10.000000; 604.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-22T13:00:00Z;  88.085940;1015.625000;  11.909180;NaN;NaN;  33.750000;  11.445310;   2.109400;   6.201170;  38.886719; -10.000000; 492.000000;4999.389650;good visibility, no precipitation;  11.577150
2022-05-22T13:10:00Z;  88.300780;1015.625000;  11.909180;NaN;NaN;  34.453100;  11.406250;   2.109400;   6.201170;  38.886719;  -9.998932; 805.000000;4999.389650;good visibility, no precipitation;  11.596190
2022-05-22T13:20:00Z;  87.763670;1015.625000;  12.016600;NaN;NaN;  34.453100;  11.406250;   2.109400;   6.201170;  38.886719;  -9.981842; 726.000000;4999.389650;good visibility, no precipitation;  11.596190
