LOCATION: Energinet Lot4_SWLB
SYSTEM SERIAL: SWLB44
TIMESTAMP (ISO-8601) UTC;VerticalWindSpeed030m m/s;VerticalWindSpeed040m m/s;VerticalWindSpeed060m m/s;VerticalWindSpeed090m m/s;VerticalWindSpeed100m m/s;VerticalWindSpeed120m m/s;VerticalWindSpeed150m m/s;VerticalWindSpeed180m m/s;VerticalWindSpeed200m m/s;VerticalWindSpeed240m m/s;VerticalWindSpeed270m m/s;WindDir004m deg;WindDir030m deg;WindDir040m deg;WindDir060m deg;WindDir090m deg;WindDir100m deg;WindDir120m deg;WindDir150m deg;WindDir180m deg;WindDir200m deg;WindDir240m deg;WindDir270m deg;WindGust004m m/s;WindSpeed004m m/s;WindSpeed030m m/s;WindSpeed040m m/s;WindSpeed060m m/s;WindSpeed090m m/s;WindSpeed100m m/s;WindSpeed120m m/s;WindSpeed150m m/s;WindSpeed180m m/s;WindSpeed200m m/s;WindSpeed240m m/s;WindSpeed270m m/s;windMax_hor030m m/s;windMax_hor040m m/s;windMax_hor060m m/s;windMax_hor090m m/s;windMax_hor100m m/s;windMax_hor120m m/s;windMax_hor150m m/s;windMax_hor180m m/s;windMax_hor200m m/s;windMax_hor240m m/s;windMax_hor270m m/s;windMin_hor030m m/s;windMin_hor040m m/s;windMin_hor060m m/s;windMin_hor090m m/s;windMin_hor100m m/s;windMin_hor120m m/s;windMin_hor150m m/s;windMin_hor180m m/s;windMin_hor200m m/s;windMin_hor240m m/s;windMin_hor270m m/s;turbulence(TI)270m;turbulence(TI)240m;turbulence(TI)200m;turbulence(TI)180m;turbulence(TI)150m;turbulence(TI)120m;turbulence(TI)100m;turbulence(TI)090m;turbulence(TI)060m;turbulence(TI)030m;turbulence(TI)040m;StandardDeviation270m m/s;StandardDeviation240m m/s;StandardDeviation200m m/s;StandardDeviation180m m/s;StandardDeviation150m m/s;StandardDeviation120m m/s;StandardDeviation100m m/s;StandardDeviation090m m/s;StandardDeviation060m m/s;StandardDeviation030m m/s;StandardDeviation040m m/s
2021-11-22T17:40:00Z;   0.170900;   0.048830;   0.048830;   0.292970;   0.097660;   0.170900;   0.048830;   0.292970;   0.097660;   0.097660;   0.244140; 279.337890; 279.337890; 282.254390; 282.166020; 281.105470; 279.868160; 277.747070; 279.161130; 277.923830; 279.514650; 280.221680; 278.984380;   8.211060;   6.401610;   6.438840;   6.520750;   6.483520;   6.654790;   6.721800;   6.885620;   6.878170;   6.840940;   7.027100;   7.176030;   7.272830;   7.995120;   8.412110;   8.412110;   9.246090;   8.233400;   8.829100;   8.471680;   9.007810;   9.782230;   8.769530;   9.424800;   4.301760;   4.420900;   5.016600;   4.420900;   3.706050;   4.063480;   5.195310;   4.301760;   5.195310;   4.599610;   5.433590;   0.144409;   0.140015;   0.150635;   0.163818;   0.112183;   0.167480;   0.138184;   0.168945;   0.140747;   0.141479;   0.128296;   0.997749;   0.954514;   1.005601;   1.064636;   0.733033;   1.095543;   0.882403;   1.068079;   0.866909;   0.865413;   0.794757
2021-11-22T17:50:00Z;   0.024410;   0.219730;  -0.122070;   0.097660;   0.366210;   0.122070;   0.292970;   0.146480;   0.390620;   0.073240;   0.366210; 275.802730; 280.044920; 279.779790; 278.100590; 274.565430; 280.398440; 281.282230; 280.928710; 278.984380; 278.277340; 278.630860; 279.337890;   8.546140;   5.977170;   6.185670;   5.977170;   6.133540;   6.811160;   6.572880;   6.766480;   6.513310;   6.543090;   6.803710;   6.840940;   6.907960;   8.412110;   8.292970;   8.054690;   8.888670;   7.756840;   8.709960;   8.829100;   9.663090;   9.960940;   9.603520;   9.305660;   3.765620;   3.646480;   4.659180;   4.837890;   4.778320;   5.016600;   4.540040;   4.837890;   3.765620;   4.897460;   4.182620;   0.160522;   0.159424;   0.148438;   0.144775;   0.161255;   0.153564;   0.141113;   0.155029;   0.127930;   0.182861;   0.213257;   1.053436;   1.036080;   0.959433;   0.899912;   0.997789;   0.987133;   0.881143;   1.003131;   0.745431;   1.074562;   1.210940
2021-11-22T18:00:00Z;  -0.048830;   0.146480;   0.170900;  -0.073240;   0.097660;  -0.048830;   0.000000;  -0.024410;   0.146480;   0.122070;   0.292970; 275.449220; 272.974610; 270.500000; 272.444340; 272.621090; 270.323240; 270.323240; 269.439450; 271.207030; 271.914060; 272.090820; 269.616210;   7.243040;   5.783570;   6.252690;   6.349490;   6.252690;   6.029300;   6.245240;   6.066530;   6.580320;   6.356930;   6.483520;   6.423950;   6.319700;   8.471680;   9.305660;   8.233400;   7.935550;   7.875980;   8.412110;   9.901370;   8.471680;   9.782230;   9.365230;   9.126950;   4.718750;   4.599610;   4.242190;   3.229490;   4.837890;   2.752930;   3.884770;   3.527340;   3.825200;   4.480470;   4.123050;   0.190918;   0.178467;   0.201538;   0.189087;   0.200806;   0.216919;   0.140015;   0.207031;   0.157227;   0.145874;   0.149902;   1.146217;   1.089140;   1.241342;   1.141912;   1.255299;   1.250148;   0.830706;   1.185839;   0.933937;   0.866500;   0.904211
2021-11-22T18:10:00Z;   0.170900;   0.000000;   0.097660;   0.268550;  -0.024410;   0.122070;   0.244140;   0.146480;   0.073240;   0.244140;   0.195310; 265.197270; 272.797850; 273.328120; 273.504880; 269.085940; 269.262700; 271.030270; 270.853520; 273.328120; 272.797850; 273.504880; 271.383790;   7.123900;   5.619750;   6.878170;   7.213260;   7.079220;   7.302610;   7.190920;   7.362180;   7.324950;   7.451540;   7.198360;   7.362180;   7.660030;   9.067380;  10.616210;   9.782230;   9.365230;   9.424800;  10.377930;   9.782230;  10.139650;  11.033200;  10.497070;   9.424800;   4.599610;   4.837890;   4.957030;   4.540040;   3.467770;   4.599610;   4.540040;   4.897460;   4.540040;   5.314450;   4.361330;   0.144409;   0.162354;   0.201538;   0.193848;   0.183960;   0.190186;   0.164917;   0.161987;   0.159790;   0.196045;   0.207031;   1.050868;   1.135515;   1.378206;   1.372243;   1.280123;   1.330174;   1.126610;   1.123781;   1.074629;   1.281009;   1.418700
2021-11-22T18:20:00Z;  -0.024410;  -0.122070;  -0.244140;  -0.097660;  -0.122070;  -0.097660;  -0.317380;   0.195310;   0.024410;  -0.048830;   0.048830; 267.671880; 272.267580; 273.239750; 272.797850; 269.969730; 269.792970; 270.323240; 268.909180; 269.439450; 269.262700; 268.378910; 270.676760;   8.754640;   6.394170;   7.138790;   7.473880;   7.399410;   7.362180;   7.496220;   7.600460;   8.010010;   7.928100;   7.868530;   8.039790;   8.471680;   9.543950;   9.543950;   9.960940;   9.186520;   9.901370;  10.377930;  11.211910;   9.365230;   9.722660;  11.271480;  10.735350;   4.897460;   5.969730;   5.374020;   5.314450;   5.314450;   5.791020;   5.910160;   5.850590;   5.254880;   4.778320;   6.088870;   0.152832;   0.186890;   0.159058;   0.115479;   0.164185;   0.156860;   0.149170;   0.145874;   0.141846;   0.183228;   0.136719;   1.230007;   1.427429;   1.188975;   0.869753;   1.249367;   1.132598;   1.062301;   1.020253;   0.997098;   1.242625;   0.970730
2021-11-22T18:30:00Z;   0.073240;   0.341800;  -0.024410;  -0.195310;  -0.219730;  -0.195310;   0.048830;   0.073240;  -0.170900;  -0.170900;  -0.024410; 264.843750; 271.560550; 267.671880; 271.383790; 267.671880; 270.146480; 267.495120; 272.267580; 270.500000; 274.388670; 275.095700; 274.565430;   9.104610;   6.669680;   7.310060;   7.913210;   7.660030;   7.905760;   7.987670;   8.352540;   8.307860;   9.395020;   8.978030;   9.208860;   8.963130;   8.769530;  10.794920;  10.914060;  11.152340;   9.543950;  11.450200;  10.318360;  12.045900;  12.224610;  12.284180;  10.675780;   5.076170;   4.659180;   3.884770;   4.480470;   4.897460;   6.267580;   5.850590;   6.922850;   5.314450;   7.339840;   4.718750;   0.166016;   0.127197;   0.192383;   0.120605;   0.133423;   0.184326;   0.137085;   0.175537;   0.220581;   0.140015;   0.148804;   1.413622;   1.112772;   1.640859;   1.076432;   1.053037;   1.462611;   1.040240;   1.318366;   1.605174;   0.972342;   1.118641
2021-11-22T18:40:00Z;  -0.122070;   0.244140;   0.244140;  -0.048830;   0.317380;   0.048830;   0.244140;  -0.122070;  -0.073240;  -0.268550;  -0.024410; 262.722660; 270.853520; 270.323240; 272.797850; 271.737300; 270.146480; 269.262700; 269.969730; 273.151370; 270.500000; 275.979490; 273.681640;   9.879030;   7.347290;   7.950440;   8.300420;   8.017460;   8.240840;   8.427000;   8.382320;   8.687620;   8.791870;   9.067380;   8.911010;   8.978030;  10.973630;  10.020510;  11.569340;  10.794920;  12.462890;  11.092770;  11.450200;  10.437500;  11.152340;  11.331050;  11.271480;   5.195310;   5.850590;   5.016600;   6.446290;   5.731450;   5.135740;   6.684570;   6.148440;   5.433590;   6.148440;   7.220700;   0.144409;   0.160889;   0.143677;   0.133789;   0.159424;   0.168579;   0.173340;   0.127563;   0.209595;   0.164917;   0.129761;   1.231683;   1.361999;   1.237635;   1.117443;   1.315764;   1.342429;   1.387699;   0.998665;   1.596399;   1.245605;   1.023217
2021-11-22T18:50:00Z;   0.024410;   0.146480;   0.170900;   0.122070;   0.000000;   0.097660;   0.097660;   0.048830;  -0.122070;   0.244140;   0.024410; 265.904300; 261.485350; 264.755370; 260.955080; 262.369140; 262.722660; 259.364260; 259.364260; 261.838870; 261.662110; 265.197270; 264.136720;   9.618410;   7.451540;   8.322750;   8.985470;   8.940800;   8.628050;   8.523800;   8.709960;   8.888670;   9.126950;   9.164180;   9.320560;   9.402470;  10.437500;  12.462890;  11.331050;  10.258790;  10.080080;  11.569340;  12.939450;  11.628910;  13.118160;  12.522460;  12.165040;   5.076170;   6.088870;   5.552730;   6.625000;   5.433590;   4.361330;   6.922850;   6.684570;   4.242190;   5.552730;   7.101560;   0.121338;   0.160889;   0.186157;   0.143677;   0.158325;   0.155029;   0.127563;   0.125732;   0.136353;   0.155396;   0.160156;   1.083833;   1.424597;   1.620677;   1.245766;   1.336934;   1.282782;   1.032955;   1.030581;   1.158150;   1.228656;   1.367123
2021-11-22T19:00:00Z;  -0.024410;   0.268550;   0.170900;   0.073240;   0.097660;   0.097660;   0.024410;   0.073240;  -0.195310;  -0.195310;  -0.170900; 258.126950; 264.136720; 261.485350; 263.606450; 262.899410; 262.369140; 262.899410; 264.666990; 267.848630; 267.318360; 267.318360; 269.969730;  10.087520;   7.808960;   9.275880;   9.596070;   9.119510;   8.918460;   9.380130;   9.484380;   9.923710;   9.759890;  10.176880;  10.392820;  10.623660;  11.569340;  13.833010;  10.914060;  11.211910;  11.390620;  12.820310;  10.914060;  11.867190;  14.071290;  12.462890;  12.999020;   7.637700;   7.518550;   7.339840;   6.505860;   6.684570;   5.076170;   6.982420;   6.982420;   6.088870;   7.637700;   5.135740;   0.126465;   0.119507;   0.177734;   0.127563;   0.178467;   0.181763;   0.127197;   0.144409;   0.092041;   0.113647;   0.151367;   1.276345;   1.179914;   1.718339;   1.182751;   1.682502;   1.637714;   1.133468;   1.223511;   0.797400;   1.001467;   1.379902
2021-11-22T19:10:00Z;   0.439450;  -0.146480;   0.000000;   0.244140;  -0.122070;   0.073240;  -0.146480;  -0.292970;  -0.073240;  -0.195310;  -0.195310; 257.066410; 260.955080; 260.866700; 260.248050; 260.955080; 259.010740; 262.015620; 265.550780; 268.732420; 270.323240; 270.853520; 272.267580;  10.765140;   8.494020;   9.283330;   9.603520;   9.365230;   9.365230;   9.871580;  10.020510;   9.983280;  10.072630;  10.102420;  10.206670;  10.199220;  12.105470;  12.939450;  11.688480;  11.986330;  12.760740;  12.820310;  12.165040;  14.488280;  14.071290;  13.713870;  13.892580;   6.863280;   6.625000;   5.195310;   7.101560;   7.339840;   6.148440;   6.088870;   8.173830;   4.778320;   7.041990;   6.803710;   0.172974;   0.166016;   0.185791;   0.152466;   0.141113;   0.155396;   0.113647;   0.138550;   0.169312;   0.142578;   0.158691;   1.675990;   1.609747;   1.783092;   1.458947;   1.338332;   1.479290;   1.065782;   1.232675;   1.506364;   1.257419;   1.447793
