,electricity
2305,0.983213214807163
2306,0.9818467796351236
2307,0.9731015935870978
2308,0.95022806387864
2309,0.9121208529508945
2310,0.8464454279331985
2311,0.7596710618915946
2312,0.5849544203907281
2313,0.4149349009530596
2314,0.24240764374692436
2315,0.10325151851463703
2316,0.06709331332467203
2317,0.2501547843765916
2318,0.6199400876595514
2319,0.8775072245397011
2320,0.9721224993939441
2321,0.977765260795171
2322,0.9728890030821719
2323,0.9789172407557681
2324,0.9831596029963935
2325,0.9776900554861014
2326,0.9745103256237656
2327,0.9732610164945708
2328,0.977448118602205
2329,0.9832206900178881
2330,0.9595597111902198
2331,0.9135023602622256
2332,0.8552466116047082
2333,0.8142637688704278
2334,0.8757276255113373
2335,0.9284216717916718
2336,0.9539676778176235
2337,0.9811532491200391
2338,0.9644003750139836
2339,0.911014334487719
2340,0.9347740583197529
2341,0.9687513677086134
2342,0.9830084466714709
2343,0.961000725292874
2344,0.904257368010265
2345,0.815231875739558
2346,0.7604386241792014
2347,0.8021975310228464
2348,0.8814081830494714
2349,0.9236243065848249
2350,0.9398593649232602
2351,0.9527429347531979
2352,0.972298638128502
2353,0.9814892408863123
2354,0.9214348985124061
2355,0.8595786839327553
2356,0.8690276758279023
2357,0.8885063870979525
2358,0.9049939736683643
2359,0.9298687591009142
2360,0.9627379287090632
2361,0.9803087532789725
2362,0.982424908576367
2363,0.9702650374713787
2364,0.9256690766588426
2365,0.8033776072282613
2366,0.6051563557304995
2367,0.3822742350322559
2368,0.2888836968391349
2369,0.37322662643292015
2370,0.6126336488996627
2371,0.8604824138743813
2372,0.965701349578444
2373,0.983050417450887
2374,0.9831739999150804
2375,0.971296642328077
2376,0.9771442442781765
2377,0.9668114991472202
2378,0.9370381794383542
2379,0.9582153501071636
2380,0.9787138381919377
2381,0.981658861461347
2382,0.9830062214800405
2383,0.9831473176874299
2384,0.9832131627527823
2385,0.9829835418430951
2386,0.980850809913518
2387,0.9786454300875517
2388,0.9728184105572034
2389,0.9534355938298577
2390,0.9181297629757232
2391,0.8814656422147681
2392,0.8741687198831903
2393,0.9177064481572641
2394,0.9596485338138685
2395,0.972181372814016
2396,0.9746920310517133
2397,0.9774885956933477
2398,0.9818734048481008
2399,0.9830500658690663
2400,0.9797610233353102
2401,0.9701038843942759
2402,0.9414992143916101
2403,0.904412070768559
2404,0.8521280259498546
2405,0.8101761316764235
2406,0.7912351237603857
2407,0.8308073303227995
2408,0.9028878805722046
2409,0.9672292843526141
2410,0.9818306852026033
2411,0.968954383473973
2412,0.9562071824839914
2413,0.9314477196034273
2414,0.9092095440998252
2415,0.8862127734476315
2416,0.8577173370998865
2417,0.8101092613523685
2418,0.7513231738562648
2419,0.7087428477793762
2420,0.6627497047580847
2421,0.5997337169270525
2422,0.6132443837096807
2423,0.6678176700807846
2424,0.7412960297522384
2425,0.7958788820616852
2426,0.8424700439499995
2427,0.8886372494543721
2428,0.9265582262050693
2429,0.948126991974959
2430,0.964340844104335
2431,0.9762521492580823
2432,0.9809265579601391
2433,0.9809333858803561
2434,0.9796084867629361
2435,0.9756443849043487
2436,0.9625551284944365
2437,0.9530262953690843
2438,0.9495183208280038
2439,0.9373310275279682
2440,0.9128362073584055
2441,0.9059326546255673
2442,0.9447621387611153
2443,0.9753000338881627
2444,0.9832211868952484
2445,0.9710092203833747
2446,0.9317175982286303
2447,0.891511653250889
2448,0.9196417096342779
2449,0.9757103421773762
2450,0.9813127400545844
2451,0.9634492488017156
2452,0.9291330486844699
2453,0.8663303446072333
2454,0.7999078774137129
2455,0.7267992769439846
2456,0.6382182318266701
2457,0.5261126291870791
2458,0.3820255651976413
2459,0.23375686018081582
2460,0.12401826344426177
2461,0.05983050040485511
2462,0.026191604179630897
2463,0.029056626214008265
2464,0.0861552751913492
2465,0.1965107310726532
2466,0.31910884028144654
2467,0.42522560154703476
2468,0.5137792378863917
2469,0.585328927099557
2470,0.636787929653834
2471,0.6555498571092687
2472,0.6643660374384741
2473,0.6729641218989852
2474,0.6810065842347871
2475,0.6860535507944068
2476,0.6930519102482705
2477,0.7076672601814249
2478,0.7231559612652418
2479,0.7416976791341645
2480,0.7517153481835485
2481,0.7567790422546348
2482,0.7612046491207236
2483,0.7644430636206228
2484,0.7685924761074848
2485,0.7744517395256384
2486,0.7706495604254398
2487,0.7669948557598805
2488,0.7654848122993461
2489,0.7641584427873973
2490,0.7645378889140634
2491,0.7643482141662368
2492,0.7582277452364862
2493,0.7275246470466672
2494,0.7103522221801004
2495,0.7441995542537566
2496,0.8092870460831654
2497,0.8612647471150754
2498,0.8991821897553299
2499,0.9201357938675028
2500,0.92939357186033
2501,0.9344651791335356
2502,0.9465846947268897
2503,0.9588647549431148
2504,0.9650951119311637
2505,0.9668439005896349
2506,0.9608503545043026
2507,0.952249696923362
2508,0.9386232513577031
2509,0.9201357938675028
2510,0.9058851322451156
2511,0.9024593161087907
2512,0.9021651046042842
2513,0.9127916428204427
2514,0.918045249471713
2515,0.9228651239728154
2516,0.9247313131621812
2517,0.9237435847919687
2518,0.9311938541283895
2519,0.9548664117072612
2520,0.962452112852697
2521,0.9687181484879827
2522,0.970088759008179
2523,0.9671677764185636
2524,0.9627602928287318
2525,0.957950668996665
2526,0.9514610410807829
2527,0.9373310275279682
2528,0.9029967894607289
2529,0.8792664253372643
2530,0.8350320321012407
2531,0.7114224569658658
2532,0.5621970590600723
2533,0.34719942426101175
2534,0.20567632697989588
2535,0.17374289446306274
2536,0.21702267364332428
2537,0.27243260492416965
2538,0.3005754982777035
2539,0.31327034239231466
2540,0.3338817326571767
2541,0.35520096170315696
2542,0.3654683147189589
2543,0.3610569174773276
2544,0.3300765188553531
2545,0.2962395270882969
2546,0.277168710826664
2547,0.2516335571745423
2548,0.20913386632735553
2549,0.17018317865545843
2550,0.15627143399543
2551,0.1615885682774786
2552,0.15210619965345082
2553,0.12860446248962776
2554,0.11513766306996184
2555,0.11652136011978576
2556,0.12713796949118591
2557,0.14349657309923441
2558,0.167091244260554
2559,0.1865670245901371
2560,0.1690630105493542
2561,0.14593851502706442
2562,0.12051852638548048
2563,0.09164789347518527
2564,0.07192573067293996
2565,0.06289446773398943
2566,0.0605760108765133
2567,0.05983050040485511
2568,0.06071642498168875
2569,0.06275098599904864
2570,0.06265544300336452
2571,0.05858527286112111
2572,0.04620878361024562
2573,0.030805644766595013
2574,0.023178868583613097
2575,0.01858932305884242
2576,0.017139686588915244
2577,0.024297568221609347
2578,0.04841763608195137
2579,0.08843372025994503
2580,0.1390682485009057
2581,0.18811383550424224
2582,0.21653135405889537
2583,0.23744549149115388
2584,0.254709840921542
2585,0.2686046122548101
2586,0.2876466060452862
2587,0.3150175205495606
2588,0.33579018908507846
2589,0.331977162323709
2590,0.32498830945839446
2591,0.32865363759834637
2592,0.34454568496358157
2593,0.366696578375355
2594,0.3972702912602064
2595,0.43543162263338575
2596,0.4661053556989817
2597,0.48375878169360254
2598,0.49677984326487795
2599,0.48169601815068314
2600,0.43517601324294525
2601,0.38526162634664857
2602,0.3175868422400446
2603,0.26914997310370037
2604,0.25047131594542726
2605,0.25121062874112127
2606,0.2584459692457125
2607,0.27905108734361994
2608,0.31327034239231466
2609,0.3588574106522383
2610,0.40469421308267506
2611,0.45388687215030393
2612,0.5006460928023876
2613,0.5412176761033912
2614,0.5638413766875915
2615,0.5776957843070399
2616,0.5837053834656177
2617,0.5850792664881239
2618,0.5840802041357099
2619,0.5758131068444812
2620,0.5666208581603426
2621,0.5585240630309564
2622,0.5753106944305743
2623,0.603433559116068
2624,0.6148307268424757
2625,0.6166582819601563
2626,0.6010915995810401
2627,0.5671257758280024
2628,0.5135219658205602
2629,0.4537584078293871
2630,0.3917549316231603
2631,0.33031388315307514
2632,0.26838660807618636
2633,0.21271868976057465
2634,0.1599995821091026
2635,0.11003564718495054
2636,0.055520092640954415
2637,0.02594298457731111
2638,0.011839077462781887
2639,0.005077955961852895
2640,0.0052349110139133246
2641,0.011756927252210125
2642,0.019930171037871106
2643,0.027116188191607757
2644,0.03549822293303792
2645,0.053633872683053516
2646,0.0912273388985542
2647,0.153161866200688
2648,0.2439685386283277
2649,0.34550988776125346
2650,0.453116140411168
2651,0.5453008186266387
2652,0.6122670482634838
2653,0.6413094197271944
2654,0.6593904566991696
2655,0.6613614832916904
2656,0.6442715046056622
2657,0.6057710451874472
2658,0.5859528937900964
2659,0.6007214131361543
2660,0.6287613092997824
2661,0.639646267599237
2662,0.6221222959234776
2663,0.5904375230849648
2664,0.5562409810950273
2665,0.5445357082329885
2666,0.5467029286018352
2667,0.5229040667572163
2668,0.4654616620617315
2669,0.3876309619678188
2670,0.2932878727985628
2671,0.18602274003382985
2672,0.10737050421547613
2673,0.0819866615984289
2674,0.10267092285026343
2675,0.15405836190745795
2676,0.19828866236265738
2677,0.20663373694040132
2678,0.19159632590915718
2679,0.16606760963300127
2680,0.13328816452470146
2681,0.09722136010939016
2682,0.07750692224117751
2683,0.07674808411391544
2684,0.08540376137860764
2685,0.10598683777483149
2686,0.13654101978743263
2687,0.16914903146749916
2688,0.18000351265259637
2689,0.16914903146749916
2690,0.14792503638144333
2691,0.12452303075290705
2692,0.10017757070445622
2693,0.07428661821677712
2694,0.04656586642486721
2695,0.024403356868979043
2696,0.012768383499614714
2697,0.006908940631816497
2698,0.010646968413663789
2699,0.024695795335991488
2700,0.05534293520825622
2701,0.10100461787651906
2702,0.15348752112639938
2703,0.20778569524282375
2704,0.2677330768142312
2705,0.33328613505375326
2706,0.38837995125262964
2707,0.406081741822697
2708,0.3840161320570257
2709,0.3534987077563003
2710,0.3505867237922339
2711,0.37929308442534726
2712,0.4275185263514824
2713,0.4864662949727412
2714,0.5629561472496666
2715,0.6428509641589877
2716,0.6990958618705337
2717,0.7365489138165721
2718,0.7693418688634408
2719,0.7927556854294664
2720,0.795706216251721
2721,0.7777563388579044
2722,0.7376645099640868
2723,0.6993144693589213
2724,0.6918357168798234
2725,0.6983300837684423
2726,0.7016048318077845
2727,0.7063737456022646
2728,0.7265918261475061
2729,0.750242742962082
2730,0.7718595710462148
2731,0.7785775219129552
2732,0.7755568009012225
2733,0.7749126101171604
2734,0.7703697424299032
2735,0.7761080092540462
2736,0.7744517395256384
2737,0.7766583353651
2738,0.785521701940159
2739,0.7951011026596031
2740,0.804469017642074
2741,0.8107652379114517
2742,0.8093693798401916
2743,0.8005032351835868
2744,0.786679659785383
2745,0.7805764775237158
2746,0.7803045936749194
2747,0.7797601616215253
2748,0.7868574361823303
2749,0.7916199530004535
2750,0.8276443207406127
2751,0.8538974439635213
2752,0.8670869925644411
2753,0.867212773654302
2754,0.8632700210056378
2755,0.8515818079336566
2756,0.8357725498235884
2757,0.8223783456150461
2758,0.8408873450229309
2759,0.8650617794283085
2760,0.8898336393691779
2761,0.9064067731767772
2762,0.91451539410136
2763,0.91855121171486
2764,0.9218968452216664
2765,0.9252405348616303
2766,0.9305738823414759
2767,0.9375647378534034
2768,0.9427599063237896
2769,0.9413257859694117
2770,0.9485480689876684
2771,0.9494633377405851
2772,0.942729069733837
2773,0.9408829264623769
2774,0.9452378347065875
2775,0.9555050616765919
2776,0.9662778759699912
2777,0.9769462432763735
2778,0.9817763915558683
2779,0.9828930553692017
2780,0.9832314340101077
2781,0.9829873276976537
2782,0.9812390276631091
2783,0.9791402845382929
2784,0.9805677689883348
2785,0.9805593445185238
2786,0.9788916106141564
2787,0.9763228689643386
2788,0.9754388106754004
2789,0.9761652771342966
2790,0.9790869118126031
2791,0.9825975155237343
2792,0.9828310278638351
2793,0.9805434535911346
2794,0.9767226037469005
2795,0.9757896441884211
2796,0.9766660949223493
2797,0.9762287872252621
2798,0.9752626890090672
2799,0.9746014912183815
2800,0.9702810009399145
2801,0.9634893635383112
2802,0.9556998224534323
2803,0.9423268241864008
2804,0.9311575202698912
2805,0.9259794016539806
2806,0.9156917105025474
2807,0.9046905213760229
2808,0.890589508815326
2809,0.8702653314295048
2810,0.8463047646950891
2811,0.8275677112157662
2812,0.8088750031954898
2813,0.7841804067066329
2814,0.751421252944591
2815,0.7397865393447334
2816,0.7547418327851608
2817,0.7682171965665177
2818,0.7926684703515267
2819,0.8081317547687088
2820,0.8324208066672396
2821,0.8555152948702026
2822,0.8614597978979495
2823,0.8845915623769305
2824,0.8868228698960546
2825,0.8794994503516984
2826,0.8767385760276756
2827,0.8804279497997999
2828,0.8781546273027161
2829,0.8669611181225162
2830,0.8616546358509378
2831,0.868590212847649
2832,0.8691504652117095
2833,0.8713726981624773
2834,0.8649344074007598
2835,0.853761999428122
2836,0.8421831607869017
2837,0.8316691886350576
2838,0.8221433777095242
2839,0.8181146658921427
2840,0.8167573719957795
2841,0.8053892278339198
2842,0.7739902573499886
2843,0.7171643462984574
2844,0.6901733364681382
2845,0.6703384016611342
2846,0.6417840305755641
2847,0.6104322603319385
2848,0.5656106112744249
2849,0.5028364081059471
2850,0.4197568256004935
2851,0.3298392165471828
2852,0.2479444007792987
2853,0.18566036201303063
2854,0.14381033418943956
2855,0.1228690219532156
2856,0.11652136011978576
2857,0.11868540158196926
2858,0.11700796177128199
2859,0.11091018635417102
2860,0.11239954091026469
2861,0.13494673358345258
2862,0.19903980815742545
2863,0.26805975215437394
2864,0.2914776272542001
2865,0.28138409055586405
2866,0.2584459692457125
2867,0.22908517900267164
2868,0.21889488388772985
2869,0.2225642847111298
2870,0.2501547843765916
2871,0.2671890197134875
2872,0.26784194851811494
2873,0.2576967102340555
2874,0.25694846571516844
2875,0.25396567611423454
2876,0.2293884235822548
2877,0.18747607754793277
2878,0.13540113686356908
2879,0.0937681517833615
2880,0.07772456637114473
2881,0.09267409071612276
2882,0.12495664515836116
2883,0.16016642807123724
2884,0.20291300951448268
2885,0.24303142027227995
2886,0.2735307816540216
2887,0.3066659019049558
2888,0.34165857790487564
2889,0.37112842440083094
2890,0.3994061489382804
2891,0.4372215007423854
2892,0.48027795342173285
2893,0.5204639234197106
2894,0.5819549906095887
2895,0.6541485892923664
2896,0.7057258425738159
2897,0.7296941353521929
2898,0.7286622863830458
2899,0.7044277527985902
2900,0.7086353850193621
2901,0.7524007413972817
2902,0.794147748851028
2903,0.8299310864113076
2904,0.8583794932369642
2905,0.8866567435902034
2906,0.8971008260807841
2907,0.8882543700802449
2908,0.9094398843049372
2909,0.9398271236995729
2910,0.9599578926830387
2911,0.9724152622167289
2912,0.9778848099694568
2913,0.9824696400019673
2914,0.9820318923480251
2915,0.9783581428387337
2916,0.971877453520801
2917,0.9573689659747195
2918,0.953219789414207
2919,0.9685549821251602
2920,0.982596406355699
2921,0.9349161719771871
2922,0.8763230986130354
2923,0.9348123414328287
2924,0.9817043273485588
2925,0.9785550478371748
2926,0.9812028537566264
2927,0.9801479216763904
2928,0.9534355938298577
2929,0.9132807911295893
2930,0.8953480269246421
2931,0.8921949726139913
2932,0.8885826178243318
2933,0.9053132931123063
2934,0.9367939023472707
2935,0.9269419175810525
2936,0.8935707304060224
2937,0.8356986088698143
2938,0.7822031266938896
2939,0.7005153272250045
2940,0.6369072076037179
2941,0.5804530613559767
2942,0.5391738216016143
2943,0.46314486295686125
2944,0.4102504416382899
2945,0.36191340541923916
2946,0.2791619898356435
2947,0.21869742225154762
2948,0.16949335828240458
2949,0.1308969485219097
2950,0.10949951085688377
2951,0.09255300473835015
2952,0.08008768504876936
2953,0.0709428244714752
2954,0.05632161760551903
2955,0.04752642884913685
2956,0.04565670384608606
2957,0.04793025284719172
2958,0.05987692893087944
2959,0.07604750575273367
2960,0.09015125554015607
2961,0.10068604150719589
2962,0.10671028297752234
2963,0.10671028297752234
2964,0.10730437302505827
2965,0.11763535167886005
2966,0.13745691183806266
2967,0.15974949664304136
2968,0.16768998411785133
2969,0.16242842127202792
2970,0.15800506558880092
2971,0.15717817929678923
2972,0.15544969348507945
2973,0.15081261343852648
2974,0.1563537428604036
2975,0.1788481022143404
2976,0.21869742225154762
2977,0.27210353735421633
2978,0.33746324396865757
2979,0.410123985561677
2980,0.4778287933639158
2981,0.5190506053870632
2982,0.5509044926178367
2983,0.561943964539679
2984,0.5469577741899321
2985,0.528164733892003
2986,0.5313688414817138
2987,0.5592845375815562
2988,0.6127558225186844
2989,0.6391705086626113
2990,0.6891737391123314
2991,0.7626367961359877
2992,0.8118277957035069
2993,0.8358464661576454
2994,0.8560515126794731
2995,0.8718624597917237
2996,0.8861571782344078
2997,0.9061699649646557
2998,0.9185091506601093
2999,0.9424818353921329
3000,0.9563989879005105
3001,0.958728894710182
3002,0.9626373328105575
3003,0.9664616076067114
3004,0.9601555210719167
3005,0.950874957895337
3006,0.9490491914757677
3007,0.9491599368857266
3008,0.9261727824095984
3009,0.9090711030958595
3010,0.8486828339856061
3011,0.7610132871085178
3012,0.7173757893136093
3013,0.7011692801305742
3014,0.6707957559206167
3015,0.6351164045990572
3016,0.6293626557761942
3017,0.6162930162192517
3018,0.5921777021686866
3019,0.5633355807824588
3020,0.5510316976490514
3021,0.5731737548840523
3022,0.6018316438978778
3023,0.6154402518590519
3024,0.6105546715922926
3025,0.5881969653013642
3026,0.5447907700999322
3027,0.4796334074481753
3028,0.4009154131867032
3029,0.32628717393613926
3030,0.27232289594135034
3031,0.22137081338097236
3032,0.17104764066880981
3033,0.12002336529713177
3034,0.0808105808436782
3035,0.0526414059495871
3036,0.03105197889541784
3037,0.019240791341829183
3038,0.017542968292634593
3039,0.02172317628396102
3040,0.025998102675200682
3041,0.026358191642565976
3042,0.023025454877959355
3043,0.018434258025815903
3044,0.014075647523621958
3045,0.010708394657104634
3046,0.008859834092754556
3047,0.008632137247337506
3048,0.02106616893415408
3049,0.04632762195476602
3050,0.07920336771498064
3051,0.10943260314098255
3052,0.13216414696848527
3053,0.1471285839765539
3054,0.15121618384683738
3055,0.15097396792549758
3056,0.15348752112639938
3057,0.15594244363379783
3058,0.15275534970902974
3059,0.14240150887107425
3060,0.1347198640416738
3061,0.12801668630824053
3062,0.1193884919397178
3063,0.11118010210247516
3064,0.10331614981493718
3065,0.09753333109552982
3066,0.09243201396943711
3067,0.08714403079097144
3068,0.08340019731249299
3069,0.0799214218970963
3070,0.07449872383702985
3071,0.06794301988583475
3072,0.06270320335389348
3073,0.05722050290404427
3074,0.050356018270996984
3075,0.04198118442459142
3076,0.03364878274359612
3077,0.025998102675200682
3078,0.017887354344643572
3079,0.016047037523112134
3080,0.02216844231163643
3081,0.033616320709739786
3082,0.050858476567911905
3083,0.06910303385195654
3084,0.07218576087360211
3085,0.06560973705442237
3086,0.0612329837013198
3087,0.06090395404710064
3088,0.0662995495258536
3089,0.07865369106741049
3090,0.10923202572507527
3091,0.15651843411343155
3092,0.20462586372147137
3093,0.2450118225244462
3094,0.27232289594135034
3095,0.2875342556084415
3096,0.3105987101689434
3097,0.34683714807890303
3098,0.38650817557437
3099,0.4280283468525563
3100,0.46417445246091216
3101,0.48736881365394535
3102,0.4945885286460799
3103,0.48221169694014937
3104,0.46314486295686125
3105,0.4556857424012717
3106,0.47744211493099764
3107,0.5042534135229546
3108,0.4983264766392769
3109,0.46571913257521164
3110,0.456713968941233
3111,0.44964952161340116
3112,0.41316114029686696
3113,0.37310310872943003
3114,0.33292895917271303
3115,0.32004683249193866
3116,0.34719942426101175
3117,0.40431597713305156
3118,0.5056701946036241
3119,0.6258697005963565
3120,0.7103522221801004
3121,0.7526941257912765
3122,0.7570692131654948
3123,0.7426000307287359
3124,0.7343093875056766
3125,0.7506359578734195
3126,0.78193257280437
3127,0.8212012680093759
3128,0.8494462103128856
3129,0.8760851825804606
3130,0.8663935271168919
3131,0.8683406074857096
3132,0.8801963644794977
3133,0.8902121047423123
3134,0.8682156652358836
3135,0.8416082211081745
3136,0.824870752396608
3137,0.7993112992677603
3138,0.7664293161306349
3139,0.7416976791341645
3140,0.7329808262021782
3141,0.7236781095745205
3142,0.7062658147301389
3143,0.6924993986129783
3144,0.6660938989704301
3145,0.6236954725611729
3146,0.5682613335344148
3147,0.5154512193350692
3148,0.4811803489140386
3149,0.46378833738901987
3150,0.4594140443626446
3151,0.4685518959830045
3152,0.48685308849159725
3153,0.5038669789625563
3154,0.5118494231682142
3155,0.5027075789530442
3156,0.49407288897373414
3157,0.5011615016520885
3158,0.5311126205271696
3159,0.5472125938117729
3160,0.5633355807824588
3161,0.5323935319573612
3162,0.5320093095239936
3163,0.5398126842095674
3164,0.5549715489227842
3165,0.558397290133806
3166,0.5766919600227531
3167,0.6024480112469573
3168,0.6242998949226023
3169,0.6613614832916904
3170,0.6921676487096344
3171,0.7070208853191209
3172,0.6858300851859116
3173,0.654966297017611
3174,0.6450990711305987
3175,0.662865273760097
3176,0.6664389814565778
3177,0.6823563108984311
3178,0.7136629331827783
3179,0.729487946311737
3180,0.7320587957671004
3181,0.729178493224089
3182,0.7223193673652922
3183,0.715893851145932
3184,0.70960178034548
3185,0.7054016053023598
3186,0.6928309663728158
3187,0.6829178699666171
3188,0.6805560545751844
3189,0.6997514355993132
3190,0.7209568734148765
3191,0.7433005565535244
3192,0.7820227820803977
3193,0.804469017642074
3194,0.8157145832635307
3195,0.8237056046065369
3196,0.8300069281553235
3197,0.8359942249738812
3198,0.8372462012031534
3199,0.8271075334666195
3200,0.8079663141118433
3201,0.7963962826117625
3202,0.7911820159790792
3203,0.7778476796409217
3204,0.7454947666583066
3205,0.6982206042186163
3206,0.644862705212461
3207,0.5873246842381361
3208,0.5298312313032928
3209,0.4838877081849082
3210,0.4527308237998729
3211,0.4509331262377794
3212,0.47602437825269406
3213,0.5177654063698987
3214,0.5568754172453507
3215,0.5809538662513594
3216,0.6062625695677605
3217,0.6298434645541834
3218,0.6498125314419996
3219,0.6588097719541253
3220,0.6407157957656164
3221,0.6039260360377487
3222,0.5669995593455291
3223,0.5338019660882021
3224,0.5055414060847884
3225,0.48607950217590346
3226,0.475766623134943
3227,0.46172944990459147
3228,0.43313194587948706
3229,0.3941342682850901
3230,0.343943521679942
3231,0.29840426743472903
3232,0.2843960891550988
3233,0.30528262548827545
3234,0.34683714807890303
3235,0.40987109774861163
3236,0.4887870536991959
3237,0.5586508281967225
3238,0.6117780617123628
3239,0.6621715914371705
3240,0.7062658147301389
3241,0.7540604283990388
3242,0.7924066761413976
3243,0.8174768360864372
3244,0.824870752396608
3245,0.8160358898586648
3246,0.7967407188393794
3247,0.7685924761074848
3248,0.7432005513205336
3249,0.7277316932604511
3250,0.7140886087497154
3251,0.6920570249696826
3252,0.6449808963481996
3253,0.5810790422681561
3254,0.5202069885401139
3255,0.47267397971314085
3256,0.43517601324294525
3257,0.40683901093227276
3258,0.3960151674527
3259,0.39978334197633075
3260,0.4203920716622723
3261,0.45954265330595817
3262,0.5048974338561307
3263,0.5450458069344736
3264,0.5688918927655071
3265,0.5726705533027626
3266,0.5609312637094561
3267,0.5390460320701866
3268,0.5048974338561307
3269,0.4636596373970938
3270,0.42255322073547286
3271,0.3915046820699908
3272,0.37174518867658135
3273,0.36375083218903137
3274,0.366696578375355
3275,0.3698957885115621
3276,0.37520449137373624
3277,0.38003777807424294
3278,0.3773091982857706
3279,0.36829515716658423
3280,0.3541063537139886
3281,0.33055130936165167
3282,0.28641178441255416
3283,0.23488092472908603
3284,0.1988518805835574
3285,0.18665782236130435
3286,0.19979245859198994
3287,0.22847929088306695
3288,0.26037727822809664
3289,0.28406073659357406
3290,0.2924953103157003
3291,0.28854608400057064
3292,0.2736407078594323
3293,0.25301039964676475
3294,0.23111058661159561
3295,0.21000294286382576
3296,0.19003412032562594
3297,0.1727838466827889
3298,0.1617563433855166
3299,0.15602465445765215
3300,0.14216747958428416
3301,0.12963685434021974
3302,0.12073110552312355
3303,0.11016992426475068
3304,0.10074970863963453
3305,0.09585580086136711
3306,0.09948093660011227
3307,0.11967041314747519
3308,0.15073197303509592
3309,0.18893552776212255
3310,0.23324680233564912
3311,0.28618751600140124
3312,0.35264857010300754
3313,0.44477561415702527
3314,0.5539554732036823
3315,0.6500475050868812
3316,0.7127038958652977
3317,0.7490608319438408
3318,0.7644430636206228
3319,0.7658629043522733
3320,0.7691546665226564
3321,0.7863238101623612
3322,0.8050549550127817
3323,0.8146675829388768
3324,0.8196231243768456
3325,0.8204134403687735
3326,0.8158752864006868
3327,0.8139402689092893
3328,0.7999078774137129
3329,0.7828335562859505
3330,0.7844491103587352
3331,0.7876562051589122
3332,0.7987135009731373
3333,0.8257216432488694
3334,0.8593682655862138
3335,0.8828379600659667
3336,0.910401938091433
3337,0.9262500116234489
3338,0.929356405657164
3339,0.9241795597897835
3340,0.9235446981265177
3341,0.9246920179543254
3342,0.9320967379566345
3343,0.9573224774728603
3344,0.9788987527254261
3345,0.9832230625670569
3346,0.9818072678675396
3347,0.970811259362092
3348,0.9617390073194907
3349,0.9743470550516249
3350,0.9831872419568568
3351,0.9822788664077864
3352,0.9831487156891175
3353,0.9821858003497563
3354,0.9779752410925744
3355,0.9734354304345413
3356,0.9726547903043663
3357,0.9746397036262855
3358,0.9690752698298886
3359,0.9586915689839169
3360,0.9399039189446075
3361,0.9359575487568651
3362,0.9464902915421015
3363,0.9625778351025203
3364,0.9748476031620312
3365,0.9820646484088515
3366,0.9825401695784678
3367,0.9757292884318127
3368,0.9661671126523814
3369,0.9590677207964472
3370,0.9489937350419925
3371,0.9340814112579237
3372,0.9096238015284234
3373,0.8765012967680115
3374,0.8351061947134186
3375,0.7838217895210631
3376,0.7394840159755102
3377,0.708205320529127
3378,0.6934935545965366
3379,0.6950367474003264
3380,0.6940451529938663
3381,0.6760338308019447
3382,0.6403594296934014
3383,0.5681351953391709
3384,0.47202978653487415
3385,0.36424129158230073
3386,0.26371900162822975
3387,0.1657271778376085
3388,0.07799714277780102
3389,0.022974462437029823
3390,0.011642564497691322
3391,0.04254287832525589
3392,0.14255765140588442
3393,0.3075894759448307
3394,0.5034805280948559
3395,0.663904587659881
3396,0.7123838274689228
3397,0.6873926821468822
3398,0.7052934839255168
3399,0.8515818079336566
3400,0.952923441098081
3401,0.9765751821242078
3402,0.9772853174818447
3403,0.9726753268658688
3404,0.9640264597105908
3405,0.9478728220912184
3406,0.924809850243182
3407,0.8915551144870061
3408,0.8358464661576454
3409,0.8108471227553311
3410,0.7857892938479091
3411,0.740189579865426
3412,0.6764874296309322
3413,0.6025712478865913
3414,0.565736921972509
3415,0.5343139728340822
3416,0.47860217726380977
3417,0.4554287193884024
3418,0.4484946215796953
3419,0.4765399028968229
3420,0.5760642557471154
3421,0.6650576708371311
3422,0.7243039522814514
3423,0.747578671639368
3424,0.7204318411569797
3425,0.7208519111775661
3426,0.6849354336495976
3427,0.5563678833544994
3428,0.38937917716328996
3429,0.20205942081953152
3430,0.11003564718495054
3431,0.19828866236265738
3432,0.5548445650465021
3433,0.8646793817870627
3434,0.9604175154708173
3435,0.9762170917841799
3436,0.9751626761261302
3437,0.9755345276496844
3438,0.9795573780458174
3439,0.9831907348685421
3440,0.9826663705169587
3441,0.9812605648322847
3442,0.9804398885290257
3443,0.9794014582854415
3444,0.9782875716123821
3445,0.9812677160576141
3446,0.9828710883573312
3447,0.9732137550858225
3448,0.9454742786162079
3449,0.8903200427024873
3450,0.8292473969558176
3451,0.7841804067066329
3452,0.7760162024483189
3453,0.8252578933242366
3454,0.8898336393691779
3455,0.9288342785251551
3456,0.9467292500660865
3457,0.9579737614998503
3458,0.9675235423077653
3459,0.9702650374713787
3460,0.9608288255308551
3461,0.9490214702402932
3462,0.9556998224534323
3463,0.9663147096213246
3464,0.9675765366707484
3465,0.9666988300467911
3466,0.9637489988276808
3467,0.957462859830542
3468,0.953765662222599
3469,0.9589550840023369
3470,0.9687181484879827
3471,0.9768906926091219
3472,0.9816248495806291
3473,0.983172860493149
3474,0.9830395575693066
3475,0.9811442496292748
3476,0.9776648597562408
3477,0.9770543167041651
3478,0.978691339375811
