LOCATION: Energinet Lot4_SWLB
SYSTEM SERIAL: SWLB44
TIMESTAMP (ISO-8601) UTC;VerticalWindSpeed030m m/s;VerticalWindSpeed040m m/s;VerticalWindSpeed060m m/s;VerticalWindSpeed090m m/s;VerticalWindSpeed100m m/s;VerticalWindSpeed120m m/s;VerticalWindSpeed150m m/s;VerticalWindSpeed180m m/s;VerticalWindSpeed200m m/s;VerticalWindSpeed240m m/s;VerticalWindSpeed270m m/s;WindDir004m deg;WindDir030m deg;WindDir040m deg;WindDir060m deg;WindDir090m deg;WindDir100m deg;WindDir120m deg;WindDir150m deg;WindDir180m deg;WindDir200m deg;WindDir240m deg;WindDir270m deg;WindGust004m m/s;WindSpeed004m m/s;WindSpeed030m m/s;WindSpeed040m m/s;WindSpeed060m m/s;WindSpeed090m m/s;WindSpeed100m m/s;WindSpeed120m m/s;WindSpeed150m m/s;WindSpeed180m m/s;WindSpeed200m m/s;WindSpeed240m m/s;WindSpeed270m m/s;windMax_hor030m m/s;windMax_hor040m m/s;windMax_hor060m m/s;windMax_hor090m m/s;windMax_hor100m m/s;windMax_hor120m m/s;windMax_hor150m m/s;windMax_hor180m m/s;windMax_hor200m m/s;windMax_hor240m m/s;windMax_hor270m m/s;windMin_hor030m m/s;windMin_hor040m m/s;windMin_hor060m m/s;windMin_hor090m m/s;windMin_hor100m m/s;windMin_hor120m m/s;windMin_hor150m m/s;windMin_hor180m m/s;windMin_hor200m m/s;windMin_hor240m m/s;windMin_hor270m m/s;turbulence(TI)270m;turbulence(TI)240m;turbulence(TI)200m;turbulence(TI)180m;turbulence(TI)150m;turbulence(TI)120m;turbulence(TI)100m;turbulence(TI)090m;turbulence(TI)060m;turbulence(TI)030m;turbulence(TI)040m;StandardDeviation270m m/s;StandardDeviation240m m/s;StandardDeviation200m m/s;StandardDeviation180m m/s;StandardDeviation150m m/s;StandardDeviation120m m/s;StandardDeviation100m m/s;StandardDeviation090m m/s;StandardDeviation060m m/s;StandardDeviation030m m/s;StandardDeviation040m m/s
2022-04-22T17:40:00Z;   0.073240;   0.000000;  -0.244140;  -0.219730;  -0.195310;  -0.048830;   0.000000;  -0.244140;  -0.292970;   0.024410;  -0.830080;  59.097660;  61.218750;  58.302250;  63.693360;  70.763670;  71.824220;  76.066410;  78.717770;  82.606450;  81.899410;  80.838870;  79.778320;  11.249150;   8.955690;  11.144900;  11.658690;  12.909670;  14.488280;  14.964840;  15.433960;  17.422120;  18.859250;  19.194340;  19.209230;  19.008180;  13.773440;  14.071290;  15.262700;  16.990230;  18.241210;  19.015620;  20.802730;  23.066410;  23.542970;  23.066410;  24.257810;   8.829100;   8.292970;   9.960940;  11.688480;  12.224610;  12.582030;  12.343750;  12.701170;  16.215820;  15.203120;  14.130860;   0.114014;   0.116211;   0.098999;   0.140381;   0.116211;   0.094971;   0.101929;   0.108521;   0.108887;   0.107788;   0.112549;   2.058839;   2.120708;   1.805209;   2.515106;   1.923410;   1.392490;   1.449084;   1.493669;   1.335410;   1.141222;   1.246565
2022-04-22T17:50:00Z;   0.024410;  -0.122070;   0.195310;  -0.415040;  -0.048830;   0.048830;  -0.585940;  -0.024410;  -0.195310;  -0.097660;   0.292970;  57.330080;  62.102540;  63.339840;  65.460940;  68.996090;  68.642580;  70.763670;  74.652340;  79.601560;  81.899410;  81.899410;  81.369140;  10.504520;   8.754640;  11.599120;  12.321410;  13.416020;  14.748900;  15.076540;  15.910520;  17.213620;  18.382690;  19.097530;  19.559200;  19.484740;  14.607420;  14.905270;  16.334960;  18.419920;  18.479490;  20.862300;  20.743160;  22.411130;  23.781250;  22.113280;  24.376950;   8.471680;   9.663090;  11.271480;  11.152340;  10.556640;  12.165040;  13.296880;  13.833010;  13.177730;  16.156250;  13.833010;   0.085449;   0.085449;   0.124634;   0.116211;   0.103760;   0.121338;   0.123535;   0.129395;   0.104492;   0.105957;   0.108154;   1.581704;   1.587748;   2.261191;   2.029457;   1.696781;   1.834023;   1.769356;   1.813012;   1.331773;   1.167558;   1.265979
2022-04-22T18:00:00Z;   0.073240;   0.048830;  -0.195310;  -0.268550;  -0.415040;  -0.268550;  -0.195310;  -0.146480;  -0.268550;  -0.317380;   0.024410;  56.269530;  65.107420;  66.433110;  64.046880;  68.112300;  71.470700;  75.359380;  78.717770;  80.131840;  82.429690;  83.490230;  84.550780;  10.876830;   8.992920;  11.383180;  12.448000;  13.475590;  15.143550;  15.932860;  16.617920;  18.181640;  19.499630;  19.804930;  19.507080;  19.380490;  15.739260;  15.143550;  16.156250;  18.241210;  19.015620;  19.313480;  20.802730;  23.662110;  22.113280;  23.781250;  23.423830;   8.412110;  10.258790;  11.152340;  11.152340;  11.152340;  11.807620;  13.833010;  14.845700;  14.071290;  14.726560;  15.441410;   0.111450;   0.093140;   0.088013;   0.089478;   0.084351;   0.106323;   0.111450;   0.108521;   0.105225;   0.142944;   0.108887;   2.051958;   1.726045;   1.655937;   1.657548;   1.456958;   1.678524;   1.686931;   1.561224;   1.347071;   1.545799;   1.287654
2022-04-22T18:10:00Z;  -0.146480;  -0.317380;  -0.219730;  -0.585940;   0.097660;  -0.805660;   0.366210;  -0.659180;  -0.195310;   0.024410;  -0.708010;  58.390620;  65.107420;  61.395510;  69.172850;  73.591800;  75.536130;  77.126950;  81.899410;  84.550780;  85.964840;  86.495120;  82.606450;  11.316160;   9.186520;  11.532100;  12.053340;  13.661740;  15.083980;  16.104130;  17.049800;  18.494380;  19.097530;  19.246460;  18.017820;  18.248660;  17.705080;  14.845700;  17.645510;  18.836910;  19.670900;  21.160160;  22.947270;  23.662110;  22.828120;  23.125980;  22.053710;   7.816410;   9.246090;  10.675780;  12.403320;  11.450200;  13.773440;  12.760740;  12.522460;  15.798830;  13.952150;  13.058590;   0.112549;   0.119507;   0.100098;   0.130859;   0.129761;   0.105591;   0.129028;   0.122437;   0.123535;   0.154663;   0.127197;   1.951175;   2.045593;   1.830206;   2.374129;   2.279857;   1.710290;   1.973990;   1.754495;   1.603318;   1.694410;   1.456491
2022-04-22T18:20:00Z;   0.073240;   0.195310;   0.122070;   0.048830;  -0.415040;   0.024410;  -0.024410;  -0.122070;  -0.610350;   0.195310;  -0.195310;  60.511720;  62.102540;  65.019040;  65.637700;  68.465820;  71.293950;  73.061520;  79.601560;  83.666990;  86.318360;  88.262700;  89.323240;  11.777830;   9.804570;  11.971440;  12.619260;  14.309570;  15.910520;  16.297730;  17.496580;  18.375240;  18.338010;  18.643310;  18.248660;  17.690190;  14.786130;  14.845700;  16.990230;  18.002930;  20.385740;  21.279300;  21.875000;  20.802730;  23.721680;  21.636720;  22.411130;   7.637700;   9.484380;  11.748050;  12.582030;  10.675780;  14.428710;  15.322270;  13.296880;  14.547850;  14.250000;  13.118160;   0.103027;   0.098999;   0.116211;   0.098267;   0.086548;   0.095337;   0.128662;   0.093872;   0.092773;   0.135254;   0.107056;   1.731439;   1.716269;   2.058230;   1.711920;   1.510823;   1.584668;   1.992054;   1.418875;   1.261165;   1.538226;   1.283419
2022-04-22T18:30:00Z;   0.146480;  -0.683590;   0.024410;   0.122070;  -0.390620;  -0.073240;  -0.634770;   0.170900;  -0.537110;   0.000000;  -0.463870;  61.218750;  66.344730;  64.753910;  66.698240;  71.117190;  72.177730;  75.889650;  81.192380;  87.378910;  88.969730;  89.323240;  89.323240;  11.718260;   9.849240;  12.626710;  12.321410;  14.056400;  15.366940;  15.761600;  16.811520;  17.980590;  18.151860;  17.913570;  18.300780;  17.772090;  17.109380;  15.083980;  16.692380;  17.466800;  20.504880;  20.564450;  22.232420;  22.768550;  20.921880;  23.483400;  23.066410;  10.556640;  10.556640;  11.748050;  12.641600;  12.284180;  13.952150;  13.237300;  13.237300;  11.390620;  12.403320;  14.011720;   0.128662;   0.157227;   0.128296;   0.128662;   0.109253;   0.085083;   0.122437;   0.083252;   0.084717;   0.129395;   0.101196;   2.172263;   2.733508;   2.183327;   2.218682;   1.866212;   1.358856;   1.833313;   1.215362;   1.131275;   1.552141;   1.184534
2022-04-22T18:40:00Z;  -0.146480;   0.097660;  -0.219730;   0.195310;  -0.195310;   0.244140;  -0.561520;  -0.219730;  -0.366210;   0.024410;  -0.463870;  61.572270;  66.167970;  64.930660;  65.284180;  69.526370;  72.531250;  75.359380;  81.015620;  84.020510;  84.904300;  86.848630;  88.616210;  11.770390;   9.514160;  12.150150;  12.366090;  13.952150;  15.083980;  15.433960;  16.595580;  17.161500;  17.816770;  18.494380;  18.851810;  18.233760;  14.428710;  15.620120;  16.871090;  18.360350;  17.466800;  20.087890;  21.577150;  20.862300;  22.887700;  23.304690;  24.019530;   9.186520;   8.054690;  11.092770;  10.556640;  12.999020;   9.186520;  10.973630;  14.190430;  13.237300;  14.547850;  14.250000;   0.125732;   0.109985;   0.119507;   0.098633;   0.126831;   0.131592;   0.090942;   0.116577;   0.108521;   0.113281;   0.139282;   2.177939;   1.969746;   2.099697;   1.669455;   2.067780;   2.074653;   1.333415;   1.670523;   1.438396;   1.307562;   1.636255
2022-04-22T18:50:00Z;  -0.195310;  -0.512700;  -0.122070;  -0.073240;  -0.317380;   0.000000;  -0.683590;   0.317380;  -0.537110;  -0.317380;  -0.268550;  62.279300;  64.046880;  65.814450;  67.758790;  70.410160;  71.647460;  74.652340;  78.187500;  78.541020;  80.838870;  83.843750;  86.495120;  12.552250;   9.916260;  11.859740;  11.807620;  13.289430;  14.190430;  14.652100;  15.612670;  16.409420;  16.945560;  16.908330;  17.585940;  17.377440;  15.143550;  16.096680;  16.632810;  17.943360;  17.407230;  20.743160;  20.087890;  19.909180;  21.696290;  21.696290;  20.445310;  10.199220;   8.292970;  10.794920;   7.816410;  11.688480;  12.105470;  11.688480;  13.475590;  12.760740;  13.773440;  14.011720;   0.097168;   0.106689;   0.119507;   0.106323;   0.125732;   0.125000;   0.107422;   0.164551;   0.117310;   0.104858;   0.153198;   1.604105;   1.782415;   1.919631;   1.711618;   1.960030;   1.854005;   1.495260;   2.218297;   1.481034;   1.181409;   1.718459
2022-04-22T19:00:00Z;  -0.219730;  -0.122070;  -0.073240;  -0.366210;   0.122070;  -0.146480;  -0.195310;  -0.146480;  -0.512700;  -0.268550;  -0.341800;  61.572270;  66.875000;  69.879880;  68.642580;  70.586910;  72.000980;  74.122070;  76.950200;  79.955080;  81.899410;  83.313480;  84.904300;  12.351200;   9.677980;  12.179930;  12.462890;  13.669190;  14.868040;  15.612670;  15.895630;  16.357300;  16.804080;  16.953000;  17.764650;  17.906130;  16.096680;  15.381840;  16.751950;  17.466800;  17.764650;  18.658200;  19.194340;  20.921880;  20.802730;  22.470700;  22.113280;   9.246090;   8.709960;  10.735350;  11.092770;  14.071290;  12.045900;  12.224610;   9.126950;  11.033200;  13.356450;  12.939450;   0.122070;   0.111450;   0.118408;   0.144409;   0.116211;   0.097534;   0.071533;   0.113647;   0.117310;   0.124634;   0.137085;   2.076511;   1.880877;   1.907002;   2.305327;   1.805853;   1.472846;   1.060980;   1.605223;   1.523356;   1.442132;   1.623052
2022-04-22T19:10:00Z;  -0.073240;  -0.048830;  -0.317380;  -0.146480;   0.122070;  -0.122070;  -0.122070;  -0.439450;  -0.317380;  -0.366210;  -0.488280;  62.986330;  65.460940;  67.051760;  67.405270;  65.814450;  67.582030;  68.996090;  71.470700;  75.359380;  78.364260;  85.081050;  87.732420;  12.127810;   9.767330;  12.284180;  12.552250;  12.939450;  14.212770;  14.987180;  15.597780;  16.744510;  17.481690;  17.518920;  18.263550;  18.479490;  15.262700;  16.037110;  16.632810;  18.896480;  18.360350;  19.492190;  20.981450;  20.624020;  21.875000;  19.968750;  21.219730;   9.305660;  10.080080;   9.484380;   9.663090;  12.462890;  10.914060;  10.675780;  15.203120;  11.986330;  12.939450;  13.177730;   0.100830;   0.080322;   0.115479;   0.092407;   0.124268;   0.138916;   0.108887;   0.140747;   0.137817;   0.109253;   0.127197;   1.770123;   1.393617;   1.921914;   1.534659;   1.976766;   2.058442;   1.550314;   1.900385;   1.694112;   1.274979;   1.516778
