LOCATION: Energinet Lot4_SWLB
SYSTEM SERIAL: SWLB44
TIMESTAMP (ISO-8601) UTC;AirHumidity %;AirPressure hPa;AirTemperature C;AirPressure_lidar hPa;AirTemp_lidar C;thSNR dB;thTBRtemperature degC;thTilt deg;BottomTemperature degC;WaterPressure dbar;precipitation mm;WaterTempSBE000 C;Salinity000 ppt;Conductivity000 mS/cm;solarIrradiance W/m2;pws_visibility m;pws_WMOcode int;WaterTemp001 degC
2022-05-22T16:00:00Z;  85.185550;1015.234380;  12.500000;1014.453120;  11.586910;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.777100;   7.705080;   9.960940; 296.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-22T16:10:00Z;  84.541020;1015.234380;  12.500000;1014.648440;  11.479490;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.767580;   7.705080;   9.960940; 321.000000;4999.389650;good visibility, no precipitation;  11.824710
2022-05-22T16:20:00Z;  83.251950;1015.234380;  12.553710;1014.453120;  11.586910;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.786620;   7.705080;   9.960940; 264.000000;4999.389650;good visibility, no precipitation;  11.824710
2022-05-22T16:30:00Z;  82.607420;1015.234380;  12.607420;1014.648440;  11.586910;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.805660;   7.705080;   9.973140; 385.000000;4999.389650;good visibility, no precipitation;  11.824710
2022-05-22T16:40:00Z;  82.500000;1015.234380;  12.714840;1014.648440;  11.586910;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.786620;   7.705080;   9.960940; 197.000000;4999.389650;good visibility, no precipitation;  11.824710
2022-05-22T16:50:00Z;  84.218750;NaN;  12.607420;1014.453120;  11.372070;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.991455;  11.777100;   7.705080;   9.960940; 334.000000;4999.389650;good visibility, no precipitation;  11.824710
2022-05-22T17:00:00Z;  85.078120;1015.136720;  12.500000;1014.453120;  11.318360;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.748540;   7.705080;   9.960940; 264.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-22T17:10:00Z;  84.863280;1015.234380;  12.500000;1014.453120;  11.210940;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.992523;  11.767580;   7.705080;   9.960940; 232.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-22T17:20:00Z;  85.078120;1015.234380;  12.500000;1014.648440;  11.318360;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.739010;   7.705080;   9.948730; 250.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-22T17:30:00Z;  85.937500;1015.234380;  12.446290;1014.746090;  11.210940;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.990387;  11.739010;   7.705080;   9.948730; 163.000000;4999.389650;good visibility, no precipitation;  11.786620
2022-05-22T17:40:00Z;  87.226560;1015.234380;  12.392580;1014.648440;  11.210940;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.729490;   7.705080;   9.948730;  95.000000;4999.389650;good visibility, no precipitation;  11.786620
2022-05-22T17:50:00Z;  87.333980;1015.136720;  12.392580;1014.453120;  11.210940;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.729490;   7.705080;   9.948730; 105.000000;4999.389650;good visibility, no precipitation;  11.786620
2022-05-22T18:00:00Z;  87.333980;1015.136720;  12.392580;1014.453120;  11.210940;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.719970;   7.705080;   9.948730; 105.000000;4999.389650;good visibility, no precipitation;  11.767580
2022-05-22T18:10:00Z;  87.978520;1015.136720;  12.392580;1014.453120;  11.103520;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.996796;  11.700930;   7.705080;   9.948730; 103.000000;4999.389650;good visibility, no precipitation;  11.767580
2022-05-22T18:20:00Z;  88.515620;1015.039060;  12.392580;1014.257810;  11.103520;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.992523;  11.681880;   7.705080;   9.936520;  63.000000;4999.389650;good visibility, no precipitation;  11.748540
2022-05-22T18:30:00Z;  89.052730;1015.039060;  12.285160;1014.355470;  10.996090;   0.000000;  11.425780;   0.000000;NaN;NaN;  -9.995728;  11.681880;   7.705080;   9.936520; 103.000000;4999.389650;good visibility, no precipitation;  11.729490
2022-05-22T18:40:00Z;  89.697270;1015.039060;  12.177730;1014.453120;  10.888670;   0.000000;  11.425780;   0.000000;NaN;NaN;  -9.991455;  11.672360;   7.705080;   9.936520;  32.000000;4999.389650;good visibility, no precipitation;  11.729490
2022-05-22T18:50:00Z;  89.912110;1015.039060;  12.124020;1014.355470;  10.781250;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.653320;   7.705080;   9.936520;  21.000000;4999.389650;good visibility, no precipitation;  11.710450
2022-05-22T19:00:00Z;  90.234380;1015.039060;  12.124020;1014.453120;  10.673830;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.977570;  11.643800;   7.705080;   9.924320;  11.000000;4999.389650;good visibility, no precipitation;  11.691410
2022-05-22T19:10:00Z;  90.986330;NaN;  11.909180;1014.355470;  10.512700;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.995728;  11.634280;   7.705080;   9.924320;   5.000000;4999.389650;good visibility, no precipitation;  11.691410
2022-05-22T19:20:00Z;  91.308590;NaN;  11.909180;1014.453120;  10.405270;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.987183;  11.624760;   7.705080;   9.924320;   3.000000;4999.389650;good visibility, no precipitation;  11.672360
2022-05-22T19:30:00Z;  92.275390;NaN;  11.801760;1014.355470;  10.405270;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.996796;  11.615230;   7.705080;   9.924320;   1.000000;4999.389650;good visibility, no precipitation;  11.672360
2022-05-22T19:40:00Z;  92.597660;NaN;  11.694340;1014.355470;  10.297850;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.605710;   7.705080;   9.924320;   1.000000;4999.389650;good visibility, no precipitation;  11.653320
2022-05-22T19:50:00Z;  92.705080;1014.941410;  11.694340;1014.355470;  10.297850;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.998932;  11.596190;   7.705080;   9.924320;   0.000000;4999.389650;good visibility, no precipitation;  11.653320
2022-05-22T20:00:00Z;  91.630860;1014.843750;  11.694340;1014.257810;  10.297850;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.586670;   7.705080;   9.912110;   0.000000;4999.389650;good visibility, no precipitation;  11.634280
2022-05-22T20:10:00Z;  91.738280;1014.941410;  11.694340;1014.257810;  10.190430;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.996796;  11.586670;   7.705080;   9.912110;   0.000000;4999.389650;good visibility, no precipitation;  11.634280
2022-05-22T20:20:00Z;  91.738280;1014.843750;  11.694340;1014.160160;  10.190430;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.986115;  11.577150;   7.705080;   9.912110;   0.000000;4999.389650;good visibility, no precipitation;  11.634280
2022-05-22T20:30:00Z;  92.705080;1014.746090;  11.586910;1014.160160;  10.190430;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.558110;   7.705080;   9.912110;   0.000000;4999.389650;good visibility, no precipitation;  11.615230
2022-05-22T20:40:00Z;  91.738280;1014.843750;  11.586910;1014.257810;  10.190430;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.985046;  11.548580;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.615230
2022-05-22T20:50:00Z;  92.597660;1014.843750;  11.586910;1014.257810;  10.083010;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.995728;  11.548580;   7.705080;   9.912110;   1.000000;4999.389650;good visibility, no precipitation;  11.596190
2022-05-22T21:00:00Z;  92.812500;1015.039060;  11.586910;1014.355470;  10.190430;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.539060;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.596190
2022-05-22T21:10:00Z;  92.812500;1015.039060;  11.586910;1014.355470;  10.190430;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.529540;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.596190
2022-05-22T21:20:00Z;  91.738280;1015.039060;  11.694340;1014.453120;  10.297850;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.510500;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.577150
2022-05-22T21:30:00Z;  90.019530;1015.136720;  11.909180;1014.453120;  10.405270;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.976501;  11.510500;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.577150
2022-05-22T21:40:00Z;  90.341800;1015.039060;  11.801760;1014.453120;  10.405270;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.510500;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-22T21:50:00Z;  90.449220;1015.039060;  11.801760;1014.453120;  10.405270;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.981842;  11.500980;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-22T22:00:00Z;  91.093750;1015.039060;  11.801760;1014.453120;  10.297850;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.510500;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-22T22:10:00Z;  90.771480;1015.039060;  11.801760;1014.453120;  10.297850;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.992523;  11.500980;   7.705080;   9.899900;   0.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-22T22:20:00Z;  90.664060;1015.039060;  11.801760;1014.453120;  10.297850;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.500980;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-22T22:30:00Z;  91.630860;NaN;  11.694340;1014.355470;  10.190430;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.986115;  11.491460;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.539060
2022-05-22T22:40:00Z;  92.705080;1014.941410;  11.586910;1014.355470;  10.083010;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.989319;  11.481930;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.539060
2022-05-22T22:50:00Z;  93.457030;1014.941410;  11.479490;1014.257810;   9.975590;   0.000000;  11.191410;   0.000000;NaN;NaN; -10.000000;  11.462890;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.539060
2022-05-22T23:00:00Z;  93.994140;1014.843750;  11.479490;1014.160160;   9.975590;   0.000000;  11.191410;   0.000000;NaN;NaN;  -9.996796;  11.481930;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.539060
2022-05-22T23:10:00Z;  94.316410;1014.843750;  11.425780;1014.160160;   9.975590;   0.000000;  11.191410;   0.000000;NaN;NaN;  -9.992523;  11.472410;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.520020
2022-05-22T23:20:00Z;  94.531250;1014.843750;  11.318360;1014.160160;   9.975590;   0.000000;  11.230470;   0.000000;NaN;NaN;  -9.994659;  11.472410;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.520020
2022-05-22T23:30:00Z;  94.960940;1014.843750;  11.318360;1014.160160;   9.868160;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.994659;  11.472410;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.520020
2022-05-22T23:40:00Z;  95.175780;1014.843750;  11.318360;1014.062500;   9.868160;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.996796;  11.462890;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-22T23:50:00Z;  95.283200;1014.746090;  11.425780;1014.062500;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.472410;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T00:00:00Z;  95.390620;1014.746090;  11.425780;1014.160160;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.462890;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T00:10:00Z;  95.605470;1014.648440;  11.425780;1014.062500;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.996796;  11.453370;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T00:20:00Z;  95.820310;1014.550780;  11.425780;1013.964840;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.989319;  11.462890;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T00:30:00Z;  96.035160;1014.550780;  11.372070;1013.964840;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.998932;  11.453370;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T00:40:00Z;  96.250000;1014.550780;  11.425780;1013.867190;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.998932;  11.462890;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T00:50:00Z;  96.357420;1014.453120;  11.425780;1013.867190;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.991455;  11.453370;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T01:00:00Z;  96.464840;1014.453120;  11.425780;1013.867190;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.995728;  11.462890;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T01:10:00Z;  96.572270;1014.453120;  11.318360;1013.867190;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.453370;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T01:20:00Z;  96.572270;1014.453120;  11.318360;1013.867190;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.462890;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T01:30:00Z;  96.679690;1014.453120;  11.318360;1013.867190;   9.868160;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.996796;  11.462890;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T01:40:00Z;  96.787110;NaN;  11.210940;1013.769530;   9.868160;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.462890;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T01:50:00Z;  96.894530;1014.257810;  11.210940;1013.671880;   9.814450;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.995728;  11.453370;   7.705080;   9.887700;   0.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T02:00:00Z;  97.001950;1014.257810;  11.103520;1013.574220;   9.814450;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.453370;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T02:10:00Z;  97.109380;1014.257810;  11.210940;1013.574220;   9.814450;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.443850;   7.705080;   9.887700;   1.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T02:20:00Z;  97.216800;1014.160160;  11.210940;1013.574220;   9.814450;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.982910;  11.443850;   7.705080;   9.875490;   1.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T02:30:00Z;  97.324220;1014.160160;  11.210940;1013.574220;   9.814450;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.453370;   7.705080;   9.887700;   5.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T02:40:00Z;  97.324220;1014.160160;  11.103520;1013.476560;   9.814450;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.443850;   7.705080;   9.875490;   6.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T02:50:00Z;  97.431640;1014.062500;  11.103520;1013.476560;   9.868160;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.992523;  11.434330;   7.705080;   9.875490;  12.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T03:00:00Z;  97.539060;1013.964840;  11.210940;1013.476560;   9.975590;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.995728;  11.453370;   7.705080;   9.887700;  22.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T03:10:00Z;  97.539060;1013.964840;  11.210940;1013.378910;  10.297850;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.443850;   7.705080;   9.887700;  38.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T03:20:00Z;  97.539060;1014.062500;  11.210940;1013.476560;  10.781250;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.434330;   7.705080;   9.875490;  59.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T03:30:00Z;  97.431640;1014.062500;  11.210940;1013.476560;  11.103520;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.986115;  11.443850;   7.705080;   9.887700;  65.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T03:40:00Z;  97.324220;1013.964840;  11.264650;1013.476560;  11.586910;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.443850;   7.705080;   9.875490;  88.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T03:50:00Z;  97.216800;1014.062500;  11.318360;1013.378910;  12.392580;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.434330;   7.705080;   9.875490; 128.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T04:00:00Z;  96.894530;1013.964840;  11.372070;1013.476560;  12.983400;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.434330;   7.705080;   9.875490; 134.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T04:10:00Z;  96.464840;1014.062500;  11.425780;1013.378910;  13.198240;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.991455;  11.443850;   7.705080;   9.875490; 172.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T04:20:00Z;  96.142580;1013.964840;  11.479490;1013.378910;  12.607420;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.998932;  11.434330;   7.705080;   9.875490; 198.000000;4760.742190;good visibility, no precipitation;  11.481930
2022-05-23T04:30:00Z;  95.927730;1014.062500;  11.586910;1013.378910;  12.285160;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.443850;   7.705080;   9.875490; 239.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T04:40:00Z;  95.820310;1014.062500;  11.586910;1013.476560;  12.016600;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.987183;  11.453370;   7.705080;   9.887700;  93.000000;4999.389650;good visibility, no precipitation;  11.481930
2022-05-23T04:50:00Z;  95.712890;1014.062500;  11.586910;1013.476560;  11.909180;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.462890;   7.705080;   9.887700; 242.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T05:00:00Z;  95.283200;1014.160160;  11.586910;1013.574220;  11.909180;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.462890;   7.705080;   9.887700; 246.000000;4999.389650;good visibility, no precipitation;  11.500980
2022-05-23T05:10:00Z;  94.746090;1014.355470;  11.694340;1013.671880;  11.909180;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.995728;  11.481930;   7.705080;   9.887700; 238.000000;4999.389650;good visibility, no precipitation;  11.520020
2022-05-23T05:20:00Z;  94.208980;1014.160160;  11.694340;1013.574220;  11.801760;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.491460;   7.705080;   9.887700; 302.000000;4999.389650;good visibility, no precipitation;  11.520020
2022-05-23T05:30:00Z;  93.349610;1014.160160;  11.801760;1013.476560;  11.801760;   0.000000;  11.308590;   0.000000;NaN;NaN;  -9.982910;  11.500980;   7.705080;   9.899900; 320.000000;4999.389650;good visibility, no precipitation;  11.539060
2022-05-23T05:40:00Z;  92.275390;1014.062500;  11.909180;1013.476560;  11.801760;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.510500;   7.705080;   9.899900; 304.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-23T05:50:00Z;  91.201170;1014.160160;  12.124020;1013.574220;  11.801760;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.529540;   7.705080;   9.899900; 349.000000;4999.389650;good visibility, no precipitation;  11.558110
2022-05-23T06:00:00Z;  90.234380;1014.160160;  12.124020;1013.574220;  11.909180;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.539060;   7.705080;   9.899900; 378.000000;4999.389650;good visibility, no precipitation;  11.577150
2022-05-23T06:10:00Z;  88.945310;1014.257810;  12.177730;1013.671880;  12.016600;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.558110;   7.705080;   9.912110; 418.000000;4999.389650;good visibility, no precipitation;  11.596190
2022-05-23T06:20:00Z;  88.623050;1014.257810;  12.177730;1013.574220;  12.124020;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.567630;   7.705080;   9.912110; 439.000000;4999.389650;good visibility, no precipitation;  11.615230
2022-05-23T06:30:00Z;  87.978520;1014.355470;  12.285160;1013.671880;  12.177730;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.586670;   7.705080;   9.912110; 446.000000;4999.389650;good visibility, no precipitation;  11.615230
2022-05-23T06:40:00Z;  87.871090;1014.257810;  12.285160;1013.476560;  12.177730;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.615230;   7.705080;   9.924320; 474.000000;4999.389650;good visibility, no precipitation;  11.634280
2022-05-23T06:50:00Z;  88.085940;1014.257810;  12.392580;1013.378910;  12.016600;   0.000000;  11.308590;   0.000000;NaN;NaN; -10.000000;  11.624760;   7.705080;   9.924320; 249.000000;4999.389650;good visibility, no precipitation;  11.653320
2022-05-23T07:00:00Z;  88.515620;1014.160160;  12.177730;1013.378910;  11.586910;   0.000000;  11.328120;   0.000000;NaN;NaN;  -9.976501;  11.634280;   7.705080;   9.924320; 205.000000;4999.389650;good visibility, no precipitation;  11.672360
2022-05-23T07:10:00Z;  89.267580;1014.062500;  12.016600;1013.574220;  11.372070;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.624760;   7.705080;   9.924320; 535.000000;4999.389650;good visibility, no precipitation;  11.672360
2022-05-23T07:20:00Z;  89.052730;1013.964840;  12.016600;1013.281250;  11.694340;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.995728;  11.653320;   7.705080;   9.936520; 341.000000;4999.389650;good visibility, no precipitation;  11.691410
2022-05-23T07:30:00Z;  88.730470;1013.964840;  12.124020;1013.378910;  11.801760;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.998932;  11.672360;   7.705080;   9.936520; 610.000000;4999.389650;good visibility, no precipitation;  11.691410
2022-05-23T07:40:00Z;  88.193360;1013.867190;  12.177730;1013.183590;  12.016600;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.994659;  11.719970;   7.705080;   9.948730; 531.000000;4999.389650;good visibility, no precipitation;  11.729490
2022-05-23T07:50:00Z;  86.904300;1013.867190;  12.285160;1013.183590;  12.016600;   0.000000;  11.406250;   0.000000;NaN;NaN; -10.000000;  11.777100;   7.705080;   9.960940; 440.000000;4999.389650;good visibility, no precipitation;  11.767580
2022-05-23T08:00:00Z;  85.722660;1013.867190;  12.285160;1013.085940;  11.586910;   0.000000;  11.406250;   0.000000;NaN;NaN;  -9.998932;  11.767580;   7.705080;   9.960940; 306.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-23T08:10:00Z;  86.904300;1013.671880;  12.124020;1013.085940;  11.372070;   0.000000;  11.464840;   0.000000;NaN;NaN; -10.000000;  11.777100;   7.705080;   9.960940; 358.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-23T08:20:00Z;  88.515620;1013.671880;  12.016600;1013.085940;  11.103520;   0.000000;  11.464840;   0.000000;NaN;NaN;  -9.996796;  11.777100;   7.705080;   9.960940; 287.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-23T08:30:00Z;  88.300780;1013.671880;  12.016600;1013.183590;  11.479490;   0.000000;  11.503910;   0.000000;NaN;NaN;  -9.978638;  11.786620;   7.705080;   9.960940; 747.000000;4999.389650;good visibility, no precipitation;  11.805660
2022-05-23T08:40:00Z;  86.689450;1013.671880;  12.177730;1012.988280;  11.694340;   0.000000;  11.503910;   0.000000;NaN;NaN; -10.000000;  11.815190;   7.705080;   9.973140; 685.000000;4999.389650;good visibility, no precipitation;  11.824710
2022-05-23T08:50:00Z;  85.722660;1013.574220;  12.231450;1012.890620;  11.694340;   0.000000;  11.503910;   0.000000;NaN;NaN;  -9.998932;  11.853270;   7.705080;   9.985350; 699.000000;4999.389650;good visibility, no precipitation;  11.862790
2022-05-23T09:00:00Z;  85.615230;1013.574220;  12.285160;1012.792970;  11.694340;   0.000000;  11.503910;   0.000000;NaN;NaN; -10.000000;  11.891360;   7.705080;   9.997560; 740.000000;4999.389650;good visibility, no precipitation;  11.900880
2022-05-23T09:10:00Z;  84.433590;1013.378910;  12.285160;1012.695310;  11.586910;   0.000000;  11.542970;   0.000000;NaN;NaN; -10.000000;  11.938960;   7.705080;   9.997560; 748.000000;4999.389650;good visibility, no precipitation;  11.938960
2022-05-23T09:20:00Z;  84.863280;1013.378910;  12.285160;1012.695310;  11.479490;   0.000000;  11.542970;   0.000000;NaN;NaN; -10.000000;  11.958010;   7.705080;  10.009770; 749.000000;4999.389650;good visibility, no precipitation;  11.958010
2022-05-23T09:30:00Z;  83.037110;1013.183590;  12.285160;1012.500000;  11.372070;   0.000000;  11.601560;   0.000000;NaN;NaN;  -9.995728;  11.996090;   7.705080;  10.021970; 796.000000;4999.389650;good visibility, no precipitation;  11.996090
2022-05-23T09:40:00Z;  85.185550;1013.183590;  12.285160;1012.500000;  11.318360;   0.000000;  11.601560;   0.000000;NaN;NaN; -10.000000;  12.015140;   7.705080;  10.021970; 758.000000;4999.389650;good visibility, no precipitation;  12.034180
2022-05-23T09:50:00Z;  85.078120;1012.988280;  12.177730;1012.402340;  11.318360;   0.000000;  11.601560;   0.000000;NaN;NaN; -10.000000;  12.034180;   7.705080;  10.021970; 888.000000;4999.389650;good visibility, no precipitation;  12.053220
2022-05-23T10:00:00Z;  85.722660;1012.890620;  12.177730;1012.304690;  11.210940;   0.000000;  11.601560;   0.000000;NaN;NaN;  -9.996796;  12.053220;   7.705080;  10.034180; 720.000000;4999.389650;good visibility, no precipitation;  12.053220
2022-05-23T10:10:00Z;  86.152340;1012.792970;  12.124020;1012.304690;  11.210940;   0.000000;  11.660160;   0.000000;NaN;NaN; -10.000000;  12.072270;   7.705080;  10.034180; 820.000000;4999.389650;good visibility, no precipitation;  12.091310
